"집계일자","영업소코드","입출구구분코드","TCS하이패스구분코드","고속도로운영기관구분코드","영업형태구분코드","1종교통량","2종교통량","3종교통량","4종교통량","5종교통량","6종교통량","총교통량",
"2023-02-01","011 ","0","1","00","1","5998","160","78","387","233","888","7744",
"2023-02-01","011 ","0","2","00","1","60534","1747","668","871","2103","3993","69916",
"2023-02-01","011 ","1","1","00","1","6291","252","542","434","173","997","8689",
"2023-02-01","011 ","1","2","00","1","67129","1855","748","957","2270","4433","77392",
"2023-02-01","012 ","0","1","00","1","165","7","9","15","2","12","210",
"2023-02-01","012 ","0","2","00","1","1061","16","17","22","62","35","1213",
"2023-02-01","012 ","1","1","00","1","131","3","1","9","1","10","155",
"2023-02-01","012 ","1","2","00","1","811","8","9","11","51","26","916",
"2023-02-01","013 ","0","1","00","1","369","20","39","31","9","40","508",
"2023-02-01","013 ","0","2","00","1","2092","80","52","53","151","58","2486",
"2023-02-01","013 ","1","1","00","1","453","19","34","31","9","47","593",
"2023-02-01","013 ","1","2","00","1","2292","61","60","50","139","66","2668",
"2023-02-01","025 ","0","1","08","1","2901","0","85","40","28","19","3073",
"2023-02-01","025 ","0","2","08","1","2230","15","7","3","16","127","2398",
"2023-02-01","025 ","1","1","08","1","3445","49","37","102","35","32","3700",
"2023-02-01","025 ","1","2","08","1","2570","22","9","9","21","141","2772",
"2023-02-01","029 ","0","1","00","1","1658","67","152","161","220","247","2505",
"2023-02-01","029 ","0","2","00","1","13247","279","206","228","2117","789","16866",
"2023-02-01","029 ","1","1","00","1","1926","92","203","172","188","309","2890",
"2023-02-01","029 ","1","2","00","1","14941","351","209","289","2127","909","18826",
"2023-02-01","053 ","0","1","00","1","2600","92","138","145","61","361","3397",
"2023-02-01","053 ","0","2","00","1","30928","699","423","371","852","1845","35118",
"2023-02-01","053 ","1","1","00","1","2667","74","198","134","52","386","3511",
"2023-02-01","053 ","1","2","00","1","31662","709","513","352","717","1911","35864",
"2023-02-01","056 ","0","1","00","1","118","4","4","2","4","5","137",
"2023-02-01","056 ","0","2","00","1","501","6","6","16","26","25","580",
"2023-02-01","056 ","1","1","00","1","105","2","0","2","4","9","122",
"2023-02-01","056 ","1","2","00","1","462","12","4","10","25","23","536",
"2023-02-01","057 ","0","1","00","1","104","3","6","3","3","20","139",
"2023-02-01","057 ","0","2","00","1","1363","29","16","12","20","90","1530",
"2023-02-01","057 ","1","1","00","1","51","0","6","1","0","10","68",
