집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20220801,011 ,0,1,00,1,6496,200,247,227,174,958,8302,
20220801,011 ,0,2,00,1,56903,1276,533,682,1708,3810,64912,
20220801,011 ,1,1,00,1,7382,253,391,329,125,1076,9556,
20220801,011 ,1,2,00,1,63567,1358,593,745,1814,4072,72149,
20220801,012 ,0,1,00,1,289,10,10,8,5,26,348,
20220801,012 ,0,2,00,1,1359,12,15,13,16,33,1448,
20220801,012 ,1,1,00,1,181,1,7,4,0,14,207,
20220801,012 ,1,2,00,1,979,5,8,7,13,28,1040,
20220801,013 ,0,1,00,1,409,18,17,12,3,32,491,
20220801,013 ,0,2,00,1,2759,39,39,19,62,74,2992,
20220801,013 ,1,1,00,1,462,15,14,13,3,45,552,
20220801,013 ,1,2,00,1,2646,44,40,23,47,73,2873,
20220801,025 ,0,1,08,1,7235,33,12,71,7,50,7408,
20220801,025 ,0,2,08,1,4629,11,5,0,6,180,4831,
20220801,025 ,1,1,08,1,9864,45,23,83,10,84,10109,
20220801,025 ,1,2,08,1,5486,13,7,2,5,236,5749,
20220801,029 ,0,1,00,1,1597,57,143,168,155,241,2361,
20220801,029 ,0,2,00,1,11551,150,137,139,1747,675,14399,
20220801,029 ,1,1,00,1,1967,74,155,155,158,287,2796,
20220801,029 ,1,2,00,1,13131,159,155,149,1933,745,16272,
20220801,053 ,0,1,00,1,3200,60,104,115,55,461,3995,
20220801,053 ,0,2,00,1,30004,571,396,302,677,1779,33729,
20220801,053 ,1,1,00,1,3114,63,135,95,59,462,3928,
20220801,053 ,1,2,00,1,30192,527,441,247,634,1703,33744,
20220801,056 ,0,1,00,1,136,3,3,0,1,3,146,
20220801,056 ,0,2,00,1,570,8,6,7,8,21,620,
20220801,056 ,1,1,00,1,99,6,1,3,1,2,112,
20220801,056 ,1,2,00,1,538,7,7,6,8,20,586,
20220801,057 ,0,1,00,1,62,2,0,0,0,13,77,
20220801,057 ,0,2,00,1,762,10,7,4,7,49,839,
20220801,057 ,1,1,00,1,52,2,0,0,0,11,65,
20220801,057 ,1,2,00,1,666,11,4,4,3,42,730,
20220801,058 ,0,1,00,1,44,1,3,0,0,6,54,
20220801,058 ,0,2,00,1,568,9,3,1,58,29,668,
20220801,058 ,1,1,00,1,66,3,6,2,0,9,86,
20220801,058 ,1,2,00,1,669,11,3,12,14,25,734,
20220801,061 ,0,1,00,1,6698,164,433,366,81,772,8514,
20220801,061 ,0,2,00,1,82679,2080,1772,1453,1242,3953,93179,
20220801,061 ,1,1,00,1,6076,159,306,358,77,731,7707,
20220801,061 ,1,2,00,1,75815,1871,1656,1282,1446,3546,85616,
20220801,062 ,0,1,00,1,7703,237,484,336,80,982,9822,
20220801,062 ,0,2,00,1,68982,2068,1475,1840,1688,3612,79665,
20220801,062 ,1,1,00,1,7483,211,448,344,88,1032,9606,
20220801,062 ,1,2,00,1,80138,2141,1537,1779,1712,4266,91573,
20220801,063 ,0,1,00,1,1325,40,83,50,9,188,1695,
20220801,063 ,0,2,00,1,14276,399,168,241,280,823,16187,
20220801,063 ,1,1,00,1,898,33,66,31,15,111,1154,
20220801,063 ,1,2,00,1,8277,230,102,165,230,456,9460,
20220801,064 ,0,1,00,1,5767,145,211,162,55,745,7085,
20220801,064 ,0,2,00,1,64662,1200,1358,641,989,3298,72148,
20220801,064 ,1,1,00,1,6032,138,253,218,49,759,7449,
20220801,064 ,1,2,00,1,72033,1334,1614,764,934,3602,80281,
20220801,065 ,0,1,00,1,2475,47,34,27,13,304,2900,
20220801,065 ,0,2,00,1,34704,380,2220,146,106,1385,38941,
20220801,065 ,1,1,00,1,2998,54,57,34,6,321,3470,
20220801,065 ,1,2,00,1,35222,359,2116,125,82,1406,39310,
20220801,066 ,0,1,00,1,1647,50,62,46,22,181,2008,
20220801,066 ,0,2,00,1,17341,324,176,184,198,834,19057,
20220801,066 ,1,1,00,1,1470,44,54,37,11,174,1790,
20220801,066 ,1,2,00,1,14133,277,136,145,105,679,15475,
20220801,067 ,0,1,00,1,5876,148,343,294,90,787,7538,
20220801,067 ,0,2,00,1,63264,1420,1074,1143,1215,3263,71379,
20220801,067 ,1,1,00,1,5618,146,308,289,126,666,7153,
20220801,067 ,1,2,00,1,62065,1368,1051,1096,1313,3120,70013,
20220801,068 ,0,1,00,1,8066,221,424,330,135,1145,10321,
20220801,068 ,0,2,00,1,72389,1675,940,1082,1996,4274,82356,
20220801,068 ,1,1,00,1,8960,273,438,386,264,1205,11526,
20220801,068 ,1,2,00,1,76402,1771,931,1005,1774,4526,86409,
20220801,069 ,0,1,00,1,159,2,1,1,0,16,179,
20220801,069 ,0,2,00,1,2213,21,22,0,0,78,2334,
20220801,069 ,1,1,00,1,334,6,0,1,0,35,376,
20220801,069 ,1,2,00,1,4177,36,3,0,0,130,4346,
20220801,074 ,0,1,10,1,446,18,20,5,7,74,570,
20220801,074 ,0,2,10,1,5977,98,76,41,179,378,6749,
20220801,074 ,1,1,10,1,541,14,13,19,2,87,676,
20220801,074 ,1,2,10,1,6412,114,72,44,105,415,7162,
20220801,091 ,0,1,00,1,145,7,10,110,8,16,296,
20220801,091 ,0,2,00,1,1083,43,18,252,96,48,1540,
20220801,091 ,1,1,00,1,125,6,14,101,7,9,262,
20220801,091 ,1,2,00,1,1126,45,15,269,116,58,1629,
20220801,092 ,0,1,00,1,488,16,40,11,6,56,617,
20220801,092 ,0,2,00,1,3194,80,100,57,103,204,3738,
20220801,092 ,1,1,00,1,365,20,29,15,2,46,477,
20220801,092 ,1,2,00,1,2523,54,80,32,86,156,2931,
20220801,101 ,0,1,00,0,8747,142,362,330,75,85,9741,
20220801,101 ,0,2,00,0,80454,2092,7263,1583,764,3266,95422,
20220801,101 ,1,1,00,0,8158,202,286,358,60,788,9852,
20220801,101 ,1,2,00,0,81617,2334,7687,1734,944,3171,97487,
20220801,102 ,0,1,00,0,2832,32,51,99,29,29,3072,
20220801,102 ,0,2,00,0,33367,370,1124,125,152,1577,36715,
20220801,102 ,1,1,00,0,2529,51,37,83,9,391,3100,
20220801,102 ,1,2,00,0,31057,356,925,104,109,1559,34110,
20220801,103 ,0,1,00,0,2393,134,210,171,32,26,2966,
20220801,103 ,0,2,00,0,32858,1278,2296,819,407,1490,39148,
20220801,103 ,1,1,00,0,2873,75,194,140,30,299,3611,
20220801,103 ,1,2,00,0,35638,1290,2356,886,494,1640,42304,
20220801,104 ,0,1,00,0,119,0,10,11,2,1,143,
20220801,104 ,0,2,00,0,1101,14,15,23,40,18,1211,
20220801,104 ,1,1,00,0,132,1,4,8,0,5,150,
20220801,104 ,1,2,00,0,836,15,11,22,25,24,933,
20220801,105 ,0,1,00,0,1197,19,28,23,9,12,1288,
20220801,105 ,0,2,00,0,9919,196,396,146,86,498,11241,
20220801,105 ,1,1,00,0,1085,20,46,30,7,130,1318,
20220801,105 ,1,2,00,0,12496,220,504,133,77,606,14036,
20220801,106 ,0,1,00,0,1720,62,242,181,39,22,2266,
20220801,106 ,0,2,00,0,17165,1206,1022,751,425,893,21462,
20220801,106 ,1,1,00,0,2269,68,224,173,49,292,3075,
20220801,106 ,1,2,00,0,18357,1112,1023,737,397,968,22594,
20220801,107 ,0,1,00,0,2093,62,33,44,8,23,2263,
20220801,107 ,0,2,00,0,16551,344,497,181,135,879,18587,
20220801,107 ,1,1,00,0,2194,48,108,57,17,299,2723,
20220801,107 ,1,2,00,0,18561,385,520,193,154,1050,20863,
20220801,108 ,0,1,00,0,2619,72,117,166,54,22,3050,
20220801,108 ,0,2,00,0,25774,477,1098,389,546,1167,29451,
20220801,108 ,1,1,00,0,3223,57,135,161,35,367,3978,
20220801,108 ,1,2,00,0,25541,491,1122,333,496,1098,29081,
20220801,109 ,0,1,00,0,320,25,47,60,6,3,461,
20220801,109 ,0,2,00,0,2133,135,107,103,73,120,2671,
20220801,109 ,1,1,00,0,341,28,67,39,14,53,542,
20220801,109 ,1,2,00,0,2210,146,111,114,76,134,2791,
20220801,110 ,0,1,00,0,584,24,121,92,16,7,844,
20220801,110 ,0,2,00,0,4778,152,190,319,262,191,5892,
20220801,110 ,1,1,00,0,967,26,116,112,18,110,1349,
20220801,110 ,1,2,00,0,6593,174,203,286,254,240,7750,
20220801,111 ,0,1,00,0,1395,32,79,100,50,12,1668,
20220801,111 ,0,2,00,0,8672,181,545,246,373,360,10377,
20220801,111 ,1,1,00,0,1482,24,73,74,27,150,1830,
20220801,111 ,1,2,00,0,8870,204,498,200,344,340,10456,
20220801,112 ,0,1,00,0,1272,60,139,197,69,7,1744,
20220801,112 ,0,2,00,0,8060,495,247,408,814,292,10316,
20220801,112 ,1,1,00,0,1171,71,112,190,52,131,1727,
20220801,112 ,1,2,00,0,8124,465,270,465,875,298,10497,
20220801,113 ,0,1,00,0,1181,80,121,243,82,25,1732,
20220801,113 ,0,2,00,0,10971,389,220,583,1099,504,13766,
20220801,113 ,1,1,00,0,1617,60,145,210,87,215,2334,
20220801,113 ,1,2,00,0,11609,380,250,445,893,502,14079,
20220801,114 ,0,1,00,0,958,28,113,98,15,17,1229,
20220801,114 ,0,2,00,0,6091,208,174,334,201,311,7319,
20220801,114 ,1,1,00,0,871,34,128,102,13,96,1244,
20220801,114 ,1,2,00,0,5715,205,181,363,174,285,6923,
20220801,115 ,0,1,00,0,3606,81,80,50,7,96,3920,
20220801,115 ,0,2,00,0,22433,452,684,129,326,1118,25142,
20220801,115 ,1,1,00,0,3039,76,77,62,21,412,3687,
20220801,115 ,1,2,00,0,19668,452,679,165,313,1001,22278,
20220801,116 ,0,1,00,0,1140,19,93,112,32,16,1412,
20220801,116 ,0,2,00,0,7140,262,116,317,454,355,8644,
20220801,116 ,1,1,00,0,1168,31,89,120,35,141,1584,
20220801,116 ,1,2,00,0,7018,258,128,382,444,341,8571,
20220801,117 ,0,1,00,0,108,8,9,7,0,2,134,
20220801,117 ,0,2,00,0,651,9,21,11,11,32,735,
20220801,117 ,1,1,00,0,136,6,13,15,0,16,186,
20220801,117 ,1,2,00,0,683,15,20,23,9,40,790,
20220801,118 ,0,1,00,0,206,4,16,22,11,1,260,
20220801,118 ,0,2,00,0,1525,35,29,28,176,53,1846,
20220801,118 ,1,1,00,0,266,5,19,34,10,25,359,
20220801,118 ,1,2,00,0,1585,42,26,33,161,71,1918,
