집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20220301,011 ,0,1,00,1,6126,172,220,161,141,841,7661,
20220301,011 ,0,2,00,1,47743,953,389,489,1532,2660,53766,
20220301,011 ,1,1,00,1,6400,162,289,238,124,853,8066,
20220301,011 ,1,2,00,1,49946,973,429,580,1570,2735,56233,
20220301,012 ,0,1,00,1,231,8,7,8,3,24,281,
20220301,012 ,0,2,00,1,873,7,14,14,9,10,927,
20220301,012 ,1,1,00,1,154,3,10,4,3,14,188,
20220301,012 ,1,2,00,1,699,6,11,11,8,13,748,
20220301,013 ,0,1,00,1,389,17,20,11,6,29,472,
20220301,013 ,0,2,00,1,2014,31,22,14,88,52,2221,
20220301,013 ,1,1,00,1,430,22,16,10,7,30,515,
20220301,013 ,1,2,00,1,2131,30,23,19,62,47,2312,
20220301,025 ,0,1,08,1,7195,26,27,67,8,60,7383,
20220301,025 ,0,2,08,1,4898,17,2,3,6,215,5141,
20220301,025 ,1,1,08,1,7259,28,36,75,11,76,7485,
20220301,025 ,1,2,08,1,5627,18,5,2,8,242,5902,
20220301,029 ,0,1,00,1,1413,41,107,129,113,183,1986,
20220301,029 ,0,2,00,1,9768,123,118,137,1130,579,11855,
20220301,029 ,1,1,00,1,1729,47,126,126,100,217,2345,
20220301,029 ,1,2,00,1,11039,140,138,164,1218,607,13306,
20220301,053 ,0,1,00,1,2472,54,77,50,41,330,3024,
20220301,053 ,0,2,00,1,21639,341,298,216,666,1162,24322,
20220301,053 ,1,1,00,1,2563,49,76,69,40,320,3117,
20220301,053 ,1,2,00,1,21374,328,328,200,528,1101,23859,
20220301,056 ,0,1,00,1,125,2,2,0,0,13,142,
20220301,056 ,0,2,00,1,486,3,4,7,2,9,511,
20220301,056 ,1,1,00,1,85,0,0,2,4,12,103,
20220301,056 ,1,2,00,1,412,5,5,3,7,5,437,
20220301,061 ,0,1,00,1,5575,191,409,230,51,624,7080,
20220301,061 ,0,2,00,1,63749,1724,1165,1081,957,2629,71305,
20220301,061 ,1,1,00,1,4769,170,299,238,57,532,6065,
20220301,061 ,1,2,00,1,56378,1548,1171,1197,1097,2372,63763,
20220301,062 ,0,1,00,1,7334,239,398,237,77,837,9122,
20220301,062 ,0,2,00,1,69044,1847,1319,1170,1294,3075,77749,
20220301,062 ,1,1,00,1,7081,209,377,300,67,847,8881,
20220301,062 ,1,2,00,1,68989,1732,1329,1429,1319,3031,77829,
20220301,063 ,0,1,00,1,954,23,64,40,11,123,1215,
20220301,063 ,0,2,00,1,9699,209,101,138,162,434,10743,
20220301,063 ,1,1,00,1,741,26,60,44,11,93,975,
20220301,063 ,1,2,00,1,7506,144,112,158,184,334,8438,
20220301,064 ,0,1,00,1,4124,117,200,117,32,466,5056,
20220301,064 ,0,2,00,1,43953,881,903,550,657,1918,48862,
20220301,064 ,1,1,00,1,4265,123,206,124,29,521,5268,
20220301,064 ,1,2,00,1,47194,940,944,522,667,2041,52308,
20220301,065 ,0,1,00,1,2061,49,40,19,18,238,2425,
20220301,065 ,0,2,00,1,25555,281,1258,78,104,866,28142,
20220301,065 ,1,1,00,1,2450,51,36,20,7,222,2786,
20220301,065 ,1,2,00,1,26035,306,1209,67,67,878,28562,
20220301,066 ,0,1,00,1,1564,28,67,35,6,172,1872,
20220301,066 ,0,2,00,1,15446,280,106,140,83,643,16698,
20220301,066 ,1,1,00,1,1377,22,56,26,4,151,1636,
