집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20221201,011 ,0,1,00,1,5677,206,223,290,213,923,7532,
20221201,011 ,0,2,00,1,60647,1738,725,827,1614,4038,69589,
20221201,011 ,1,1,00,1,6704,233,487,326,169,1074,8993,
20221201,011 ,1,2,00,1,68753,1852,815,962,1710,4521,78613,
20221201,012 ,0,1,00,1,256,13,14,5,15,31,334,
20221201,012 ,0,2,00,1,1154,18,13,35,317,27,1564,
20221201,012 ,1,1,00,1,147,8,7,4,16,19,201,
20221201,012 ,1,2,00,1,856,9,9,18,291,26,1209,
20221201,013 ,0,1,00,1,423,22,36,31,5,35,552,
20221201,013 ,0,2,00,1,2307,73,57,38,122,66,2663,
20221201,013 ,1,1,00,1,470,29,36,27,7,46,615,
20221201,013 ,1,2,00,1,2492,77,79,43,122,72,2885,
20221201,025 ,0,1,08,1,2689,0,89,20,174,26,2998,
20221201,025 ,0,2,08,1,2190,24,16,1,91,97,2419,
20221201,025 ,1,1,08,1,3248,44,39,25,176,33,3565,
20221201,025 ,1,2,08,1,2554,28,17,5,99,134,2837,
20221201,029 ,0,1,00,1,1646,86,176,154,178,242,2482,
20221201,029 ,0,2,00,1,13651,303,182,201,1100,782,16219,
20221201,029 ,1,1,00,1,1942,96,192,170,183,315,2898,
20221201,029 ,1,2,00,1,15152,345,212,236,1240,913,18098,
20221201,053 ,0,1,00,1,2855,79,135,107,49,421,3646,
20221201,053 ,0,2,00,1,32996,789,510,346,897,1943,37481,
20221201,053 ,1,1,00,1,2785,92,208,93,49,387,3614,
20221201,053 ,1,2,00,1,33670,788,584,321,842,2003,38208,
20221201,056 ,0,1,00,1,113,6,7,3,2,7,138,
20221201,056 ,0,2,00,1,544,11,10,17,36,19,637,
20221201,056 ,1,1,00,1,102,3,3,3,2,6,119,
20221201,056 ,1,2,00,1,480,12,6,10,28,17,553,
20221201,057 ,0,1,00,1,84,3,6,9,0,14,116,
20221201,057 ,0,2,00,1,1243,26,23,5,17,102,1416,
20221201,057 ,1,1,00,1,52,2,5,3,0,18,80,
20221201,057 ,1,2,00,1,972,23,18,4,10,63,1090,
20221201,058 ,0,1,00,1,37,2,5,1,0,6,51,
20221201,058 ,0,2,00,1,595,14,7,3,14,29,662,
20221201,058 ,1,1,00,1,50,1,5,3,1,8,68,
20221201,058 ,1,2,00,1,767,22,12,9,19,28,857,
20221201,061 ,0,1,00,1,5270,208,557,292,99,720,7146,
20221201,061 ,0,2,00,1,76781,2701,2076,1696,1518,4103,88875,
20221201,061 ,1,1,00,1,4677,182,441,344,113,677,6434,
20221201,061 ,1,2,00,1,74869,2600,2049,1781,1804,4061,87164,
20221201,062 ,0,1,00,1,6152,314,616,399,138,872,8491,
20221201,062 ,0,2,00,1,72390,3010,1849,2000,1805,4069,85123,
20221201,062 ,1,1,00,1,6076,262,627,455,133,908,8461,
20221201,062 ,1,2,00,1,76825,3124,1945,2210,1966,4584,90654,
20221201,063 ,0,1,00,1,1216,47,100,47,25,160,1595,
20221201,063 ,0,2,00,1,12532,533,201,327,302,807,14702,
20221201,063 ,1,1,00,1,695,42,61,49,28,90,965,
20221201,063 ,1,2,00,1,7695,337,152,281,282,495,9242,
20221201,064 ,0,1,00,1,4892,135,208,138,50,697,6120,
20221201,064 ,0,2,00,1,67929,1880,1621,968,1068,3934,77400,
20221201,064 ,1,1,00,1,4945,157,379,248,77,717,6523,
20221201,064 ,1,2,00,1,68894,1886,1845,959,1052,3953,78589,
20221201,065 ,0,1,00,1,2472,53,57,33,15,295,2925,
20221201,065 ,0,2,00,1,38848,456,2408,136,222,1636,43706,
20221201,065 ,1,1,00,1,3245,54,77,30,11,330,3747,
20221201,065 ,1,2,00,1,40066,436,2283,120,137,1582,44624,
20221201,066 ,0,1,00,1,1121,74,71,46,42,163,1517,
20221201,066 ,0,2,00,1,13964,459,172,219,423,855,16092,
20221201,066 ,1,1,00,1,996,49,68,37,14,144,1308,
20221201,066 ,1,2,00,1,12973,410,138,181,190,739,14631,
20221201,067 ,0,1,00,1,4796,179,404,387,112,687,6565,
20221201,067 ,0,2,00,1,61871,2067,1340,1514,1301,3574,71667,
20221201,067 ,1,1,00,1,4411,172,503,418,150,616,6270,
20221201,067 ,1,2,00,1,59521,2074,1330,1617,1465,3265,69272,
20221201,068 ,0,1,00,1,6430,301,612,355,162,933,8793,
20221201,068 ,0,2,00,1,69281,2575,1195,1436,2030,4295,80812,
20221201,068 ,1,1,00,1,7624,362,646,475,310,1083,10500,
