지자체명,연월,영업대수,영엽횟수(회),운행거리(km),영업거리(km),공차거리(km),운행시간(초),영업시간(초),공차시간(초),합계
경상남도 남해군,2024-03,565,5766,110271,36391.9,73879,18142958,3733181,14409777,합계
경상남도 하동군,2024-03,1443,7765,286431,76282.5,210148.4,27716493,7967625,19748868,합계
경상남도 산청군,2024-03,1433,12181,258962,102435.9,156526,23310362,8535422,14774940,합계
경상남도 함양군,2024-03,1950,12566,289572,60030.7,229541.2,42711720,5583702,37128018,합계
경상남도 거창군,2024-03,4086,61196,682678,215538.2,467139.7,105701527,24149152,81552375,합계
경상남도 합천군,2024-03,1787,7611,327744,76974.5,250769.4,36543844,7301349,29242495,합계
제주특별자치도,2024-03,105500,1799797,19902513.3,10190063.6,10033268.3,3173875025,1257158082,1916716943,합계
서울특별시,2024-04,1282439,19082660,275513025.6,163852203.2,26648086924.7,43629352440,21164548048,22464804392,합계
부산광역시,2024-04,404815,6449576,70274286.9,37898612.4,32379670.5,12766912452,5131535789,7635376663,합계
대구광역시,2024-04,222070,3331686,35656676,17688608.5,18040461.4,6748124750,2461456681,4286668069,합계
인천광역시,2024-04,303887,4634339,59803927.6,33318674.4,26694504.5,10072277649,4077534554,5994743095,합계
광주광역시,2024-04,156665,3172829,29532247,17653051.1,11879195.8,5190466741,2381218292,2809248449,합계
대전광역시,2024-04,134044,2596418,23863987.9,13385398.4,11989267.5,4449494200,1901499808,2547994392,합계
울산광역시,2024-04,126331,2304331,23741633.3,12265157.4,12362408.5,4068570555,1508180219,2560390336,합계
세종특별자치시,2024-04,9423,179531,2428106,1197523.7,1230582.2,335192895,121869346,213323549,합계
경기도 수원시,2024-04,93338,1642653,17788939.5,10614886.9,7333895,3157519558,1442457299,1715062259,합계
경기도 성남시,2024-04,53248,895133,11107530,6061327.8,5046202.1,1760359386,707026416,1053332970,합계
경기도 의정부시,2024-04,28849,577359,6029160,3147783.7,3750719.2,1052137999,412609638,639528361,합계
경기도 안양시,2024-04,54954,946701,10485185.2,5896010.1,4725055.8,1899071061,753857491,1145213570,합계
경기도 부천시,2024-04,58621,878194,9932010.8,5179653.5,5200923.4,1844976472,725716737,1119259735,합계
경기도 광명시,2024-04,21713,249635,4073012.3,2055702.3,2196420.6,689220722,242923981,446296741,합계
경기도 평택시,2024-04,31294,634143,6240982.3,3431257.1,3627935.8,1087274350,419062405,668211945,합계
경기도 동두천시,2024-04,8655,167199,1477511,651508.3,826002.6,309601988,80759789,228842199,합계
경기도 안산시,2024-04,55621,1091271,10005645.6,5569791.8,4709576.1,1816349162,757508904,1058840258,합계
경기도 고양시,2024-04,51812,755349,9823587.7,5900276.6,3938650.3,1709943459,677934867,1032008592,합계
경기도 과천시,2024-04,6598,107279,1314678,723525.8,591152.1,224547920,87744817,136803103,합계
경기도 구리시,2024-04,17307,275638,3465036.9,1868193.8,1791966.1,572687232,217600480,355086752,합계
경기도 남양주시,2024-04,25096,430462,5269211.9,2880370.9,2402330,872436669,324254813,548181856,합계
경기도 오산시,2024-04,15996,244454,3001284.5,1667265,1344280.9,513451461,213119657,300331804,합계
경기도 시흥시,2024-04,30759,495922,5662327.6,3101498.8,2596201.1,1001227192,379098728,622128464,합계
경기도 군포시,2024-04,12886,195669,2259426,1217618.2,1041807.7,421417909,155199875,266218034,합계
경기도 의왕시,2024-04,3099,46956,550062,309578.9,240483,98531165,38568402,59962763,합계
경기도 하남시,2024-04,7704,114502,1513486.8,784000.6,736299.3,248388777,92990923,155397854,합계
경기도 용인시,2024-04,39312,570460,8478033.7,4727098.4,4836417.5,1266346915,525856281,740490634,합계
경기도 파주시,2024-04,18249,311728,4794957,2395601.7,2399355.2,714041096,237726841,476314255,합계
경기도 이천시,2024-04,11257,196034,2425189.7,1166324.1,1290289.8,406718143,129803194,276914949,합계
경기도 안성시,2024-04,9313,142250,1949679.3,886361.7,1252669.2,301432524,96394531,205037993,합계
경기도 김포시,2024-04,14238,217585,3160452,1771241.8,1443715.1,482017334,195092505,286924829,합계
경기도 화성시,2024-04,27904,413711,6687573.3,3654699.4,3255213.5,942111682,404306234,537805448,합계
경기도 광주시,2024-04,9572,145222,2045254,1079482.6,965771.3,319740302,119035266,200705036,합계
경기도 양주시,2024-04,7415,120680,1470276.2,803081.5,668871.4,233007545,89770501,143237044,합계
경기도 포천시,2024-04,6476,98689,1435786.2,609880.7,1187509.2,216137570,62424558,153713012,합계
경기도 여주시,2024-04,4508,78131,969717,425299.6,544417.3,149582395,45176709,104405686,합계
경기도 연천군,2024-04,1566,25898,416132.4,178420.9,467628,46758975,15023892,31735083,합계
경기도 가평군,2024-04,3817,67856,906825,413415.1,493409.8,127575989,37195071,90380918,합계
경기도 양평군,2024-04,4604,75567,1028344,430433.3,597910.6,148584338,42954961,105629377,합계
강원특별자치도 춘천시,2024-04,31502,808412,5181572.6,2651304.8,2996713.1,1033904395,406174404,627729991,합계
강원특별자치도 원주시,2024-04,36884,854260,6510170.3,3357945,4030565.9,1198408080,438288388,760119692,합계
강원특별자치도 강릉시,2024-04,27050,634103,4573009.5,2367578.5,2238336.4,863018138,320791665,542226473,합계
강원특별자치도 동해시,2024-04,9707,196163,1448924,669714,779209.9,308563466,80269270,228294196,합계
강원특별자치도 태백시,2024-04,5518,124790,1038545,435734,602810.9,178426126,44945337,133480789,합계
강원특별자치도 속초시,2024-04,12050,285147,1902153,862293.6,1039859.3,379656011,118279763,261376248,합계
강원특별자치도 삼척시,2024-04,5313,130483,845191,365619.5,479571.4,187020856,45217273,141803583,합계
강원특별자치도 홍천군,2024-04,3620,76137,675041,273697.2,401343.7,133754671,29159286,104595385,합계
강원특별자치도 횡성군,2024-04,1124,15687,234833,79201.9,155631,39293904,7544098,31749806,합계
강원특별자치도 영월군,2024-04,1841,33785,361685,105742,255942.9,57545157,11502206,46042951,합계
강원특별자치도 평창군,2024-04,2483,20593,442028,148696.1,293331.8,44949393,11977444,32971949,합계
강원특별자치도 정선군,2024-04,4478,72093,1134743,397911.8,736831.1,147072512,31246706,115825806,합계
강원특별자치도 철원군,2024-04,2408,31218,447057,187141.4,259915.5,67539169,15801645,51737524,합계
강원특별자치도 화천군,2024-04,1285,17386,248799,100798,148000.9,37157602,8093554,29064048,합계
강원특별자치도 양구군,2024-04,883,12888,195601,85915.5,109685.4,22008738,6474248,15534490,합계
강원특별자치도 인제군,2024-04,1186,12960,256320,101731.6,154588.3,32068690,7131225,24937465,합계
강원특별자치도 고성군,2024-04,1633,16043,347898,126478,221419.9,59941823,10746843,49194980,합계
강원특별자치도 양양군,2024-04,2004,22190,340493,132335.8,208157.1,65334571,11415168,53919403,합계
충청북도 청주시,2024-04,80340,1516832,14911686.1,7822427.6,7094063.3,2569079157,1069710830,1499368327,합계
충청북도 충주시,2024-04,22666,475029,3966597,1755738.3,2210858.6,728059805,226953288,501106517,합계
충청북도 제천시,2024-04,12830,277120,2106874.5,913583,1211576.9,367708305,122038829,245669476,합계
충청북도 보은군,2024-04,1737,11046,296547,86995.3,209551.6,39491992,9643672,29848320,합계
충청북도 옥천군,2024-04,3329,50314,550698,186029.3,364668.6,106992962,21959610,85033352,합계
충청북도 영동군,2024-04,2697,35414,477805,163539.5,314265.4,82342876,15905790,66437086,합계
충청북도 증평군,2024-04,2760,34793,483187,156391.6,326795.3,91906687,18042981,73863706,합계
충청북도 진천군,2024-04,3491,66802,855494.6,359844.8,496923.1,124523259,34848221,89675038,합계
충청북도 괴산군,2024-04,1372,13815,276623,109616.9,167006,31031638,11219474,19812164,합계
충청북도 음성군,2024-04,5483,95161,1348218,552423,795794.9,204282867,50355160,153927707,합계
충청북도 단양군,2024-04,1899,20128,319901.5,109445.2,631418.7,54780085,10830324,43949761,합계
충청남도 천안시,2024-04,48352,1148629,10278606,5810085.6,4551035.3,1754939451,783497959,971441492,합계
충청남도 공주시,2024-04,1295,18230,239277,90817,148459.9,45549168,9900538,35648630,합계
충청남도 보령시,2024-04,7108,117988,1144147,461369.1,682777.8,254753433,53881949,200871484,합계
충청남도 아산시,2024-04,24258,468756,5159377.8,2703472.4,2474406.5,832921006,299022747,533898259,합계
충청남도 서산시,2024-04,2506,62109,534394.4,254585.8,467410.1,112458019,30221801,82236218,합계
충청남도 논산시,2024-04,8000,122642,1388353,592621.4,795731.5,282230470,63576402,218654068,합계
충청남도 계룡시,2024-04,1514,28037,308356,137809,170546.9,52654402,14451958,38202444,합계
충청남도 당진시,2024-04,2533,43298,587813,222466.2,365346.7,89376476,22282278,67094198,합계
충청남도 금산군,2024-04,275,2800,48816,15384.1,33431.8,9106704,1619427,7487277,합계
충청남도 부여군,2024-04,3400,31555,525087,193227.2,331859.7,118178866,19250806,98928060,합계
충청남도 서천군,2024-04,348,3837,70284,24036.7,46247.2,9091228,2206944,6884284,합계
충청남도 청양군,2024-04,1391,8076,209341,51543.3,157797.6,41299949,4677015,36622934,합계
충청남도 홍성군,2024-04,2673,46803,472952,188381.2,284570.7,98180762,20468900,77711862,합계
충청남도 예산군,2024-04,1355,20048,261266,90677.5,170588.4,49076555,8888326,40188229,합계
충청남도 태안군,2024-04,1487,15504,240931,74718.6,166212.3,46880596,7268956,39611640,합계
전북특별자치도 전주시,2024-04,67305,1460066,11660387.2,6081463.2,5639594.7,2179532487,919505432,1260027055,합계
전북특별자치도 군산시,2024-04,28070,592531,4969222.5,2335725.4,2637578.5,887747759,300843335,586904424,합계
전북특별자치도 익산시,2024-04,6150,125908,1122561,502922.9,619638,214066044,64183359,149882685,합계
전북특별자치도 정읍시,2024-04,10271,171409,1681870,612933.8,1068936.1,324186883,73192190,250994693,합계
전북특별자치도 남원시,2024-04,6242,100888,978516,351635.5,626880.4,207368889,40965954,166402935,합계
전북특별자치도 김제시,2024-04,6627,85857,1057615,329996.2,727618.7,178417931,38050798,140367133,합계
전북특별자치도 완주군,2024-04,2884,33662,614117,242924.4,371192.5,92798971,25571540,67227431,합계
전북특별자치도 진안군,2024-04,799,6959,193730,56846.7,136883.2,21967208,5705185,16262023,합계
전북특별자치도 무주군,2024-04,909,5932,147174,46042.9,101131,16773983,4136314,12637669,합계
전북특별자치도 장수군,2024-04,616,2388,154958,31887.8,123070.1,14012553,3130306,10882247,합계
전북특별자치도 임실군,2024-04,811,5407,164562,60768.3,103793.6,17752818,5466906,12285912,합계
전북특별자치도 순창군,2024-04,938,7402,180010,60702.9,119307,26978995,6459479,20519516,합계
전북특별자치도 고창군,2024-04,248,2866,45510,12917.8,32592.1,6752031,1219508,5532523,합계
전북특별자치도 부안군,2024-04,666,6021,117095,34097.8,82997.1,18328318,3462825,14865493,합계
전라남도 목포시,2024-04,29968,660030,5325660,2371355.3,2954304.6,950263816,349215182,601048634,합계
전라남도 여수시,2024-04,16187,403038,3282626,1714469,1568156.9,562606771,208331965,354274806,합계
전라남도 순천시,2024-04,9481,240479,1966692.2,1009633,1250274.9,354118256,127619742,226498514,합계
전라남도 나주시,2024-04,5294,64595,1250803,430434.3,820368.6,154025131,40095662,113929469,합계
전라남도 광양시,2024-04,7795,158493,1496815.2,751235.8,770967.1,284690311,84105345,200584966,합계
전라남도 담양군,2024-04,1942,15711,322151,110081.3,212069.6,51909933,10960384,40949549,합계
전라남도 곡성군,2024-04,898,4853,161407,44589.8,116817.1,21109053,3592700,17516353,합계
전라남도 구례군,2024-04,435,4466,79947,20432.6,59514.3,14409939,1930002,12479937,합계
전라남도 고흥군,2024-04,482,2923,93703,20554.5,73148.4,11067497,1794215,9273282,합계
전라남도 보성군,2024-04,1783,15889,374948,116021.5,258926.4,37860845,10084061,27776784,합계
전라남도 화순군,2024-04,3038,46419,480597,190320.4,290276.5,107208085,21146106,86061979,합계
전라남도 장흥군,2024-04,1529,11048,314220,86280.3,227939.6,38338873,7706076,30632797,합계
전라남도 강진군,2024-04,1300,11601,269105,65228.8,203876.1,31930413,6242849,25687564,합계
전라남도 해남군,2024-04,3923,50669,839748,261688.4,578059.5,105303361,24132212,81171149,합계
전라남도 영암군,2024-04,1412,12757,296166,98679.6,197486.3,30736860,8484671,22252189,합계
전라남도 무안군,2024-04,3111,49966,685143.4,280717.2,524879.7,89380927,29430317,59950610,합계
전라남도 함평군,2024-04,,,,,,,,,합계
전라남도 영광군,2024-04,2420,26443,485509,139385.5,346123.4,88725167,13529647,75195520,합계
전라남도 장성군,2024-04,2157,18555,396223,122156.7,274066.2,77306319,11445279,65861040,합계
전라남도 완도군,2024-04,2232,28765,427625,112953,314671.9,61531121,11302402,50228719,합계
전라남도 진도군,2024-04,1627,7855,360500.1,80092.1,283959.8,37606510,7089286,30517224,합계
전라남도 신안군,2024-04,1033,11852,189438,64162,125275.9,22327812,6889385,15438427,합계
경상북도 포항시,2024-04,48811,930549,8698484,4307335.8,4391148.1,1502061499,558217694,943843805,합계
경상북도 경주시,2024-04,25375,506194,5245426.1,2503136.7,2894844.2,824467268,278726458,545740810,합계
경상북도 김천시,2024-04,8995,150267,1540054.4,738208.7,804338.2,309563644,79430005,230133639,합계
경상북도 안동시,2024-04,3357,70400,603320,275510.5,327809.4,106169402,33110745,73058657,합계
경상북도 구미시,2024-04,6249,138398,1289434,689782.4,599651.5,226586549,85536481,141050068,합계
경상북도 영주시,2024-04,9214,183534,1306378,521228,785149.9,279065021,72940361,206124660,합계
경상북도 영천시,2024-04,6346,100701,1001450.4,372672,633390.9,169277684,44808490,124469194,합계
경상북도 상주시,2024-04,6920,93534,922223,281320.4,640902.5,228439118,37010440,191428678,합계
경상북도 문경시,2024-04,794,13585,129782,49850.5,79931.4,27906222,5598919,22307303,합계
경상북도 경산시,2024-04,4211,66441,803531,382136.1,421394.8,136008057,44297257,91710800,합계
경상북도 의성군,2024-04,1728,8585,309614,65505.1,244108.8,38143552,5812149,32331403,합계
경상북도 청송군,2024-04,967,5705,163657,54719.6,108937.3,18254580,4953971,13300609,합계
경상북도 영양군,2024-04,835,4655,161439,59075.4,102363.5,17371323,5356852,12014471,합계
경상북도 영덕군,2024-04,1370,11406,214914,69212.9,145701,19619700,6364430,13255270,합계
경상북도 청도군,2024-04,578,3523,78364,25571,52792.9,10544764,2620280,7924484,합계
경상북도 고령군,2024-04,108,907,26736,9738.3,16997.6,3508768,786547,2722221,합계
경상북도 성주군,2024-04,645,5674,141872,46689.9,95182,14743230,4478069,10265161,합계
경상북도 칠곡군,2024-04,4863,85984,971734,445158.8,526575.1,155311547,45085322,110226225,합계
경상북도 예천군,2024-04,1340,10908,246917,61762.9,185154,31196366,5357197,25839169,합계
경상북도 봉화군,2024-04,1050,3692,198898,43158.7,155739.2,21065611,3733254,17332357,합계
경상북도 울진군,2024-04,1152,12191,214683,58987.9,155695,26010965,5032449,20978516,합계
경상북도 울릉군,2024-04,1012,10245,183448,34323.2,149124.7,27182296,5236169,21946127,합계
경상남도 창원시,2024-04,93754,1781863,18310036,8965974.1,10315038.8,3047219117,1108794675,1938424442,합계
경상남도 진주시,2024-04,30400,707964,5967849.1,3012462,3016357.9,1064551867,367851549,696700318,합계
경상남도 통영시,2024-04,13482,298967,2726951.9,1181038.7,1717456.2,461355313,144530117,316825196,합계
경상남도 사천시,2024-04,10267,214384,1903488.1,779216.7,1543278.2,362168070,88426429,273741641,합계
경상남도 김해시,2024-04,28174,590329,5579988.1,2797329.5,3622353.4,969651207,355388964,614262243,합계
경상남도 밀양시,2024-04,7265,119927,1196497.1,460561.8,739618.1,214233282,53534747,160698535,합계
경상남도 거제시,2024-04,14823,364555,3205595,1658630,1546964.9,576897771,188101323,388796448,합계
경상남도 양산시,2024-04,6847,153753,1412318,673528.1,738789.8,258490140,80621701,177868439,합계
경상남도 의령군,2024-04,551,3360,80115,29220.2,50894.7,8757070,2339994,6417076,합계
경상남도 함안군,2024-04,3034,28684,544522,196093.4,348428.5,79406650,19807258,59599392,합계
경상남도 창녕군,2024-04,3084,20042,547388,149075.9,398312,78235070,14411409,63823661,합계
경상남도 고성군,2024-04,2438,23886,405237,133449,271787.9,62205251,14005314,48199937,합계
경상남도 남해군,2024-04,2121,14406,346466,106621,239844.9,50206552,10225759,39980793,합계
경상남도 하동군,2024-04,1642,8337,328825,79903.3,248921.6,31566320,7772435,23793885,합계
경상남도 산청군,2024-04,1440,13283,285074,113648.6,171425.3,26088866,9559202,16529664,합계
경상남도 함양군,2024-04,1887,12759,314470,66590,247879.9,41202501,6230209,34972292,합계
경상남도 거창군,2024-04,3948,61440,698661,223031.8,475629.1,102222528,24976699,77245829,합계
경상남도 합천군,2024-04,1766,7880,348148,79096.9,269051,37567545,7721026,29846519,합계
제주특별자치도,2024-04,105866,1819597,20560507.8,10711756.7,10228672.2,3204094885,1313807057,1890287828,합계
서울특별시,2024-05,1316605,19592066,280495031.4,168183144.8,29547686125.1,44504609038,21833900699,22670708339,합계
부산광역시,2024-05,428568,7003323,74847504.9,41342328.5,33516962.4,13409630899,5626427753,7783203146,합계
대구광역시,2024-05,229562,3524661,37033586.7,18802712.9,18314471,6925334100,2625614787,4299719313,합계
인천광역시,2024-05,314572,4809212,61709880.4,34609154.5,27336649.4,10294370594,4234967784,6059402810,합계
광주광역시,2024-05,164647,3371992,31177953.8,18870158.5,12320105.4,5378731789,2554264284,2824467505,합계
대전광역시,2024-05,140136,2778864,25163506.4,14339322.3,12342553.6,4663951108,2043731082,2620220026,합계
울산광역시,2024-05,130683,2379063,24568977.6,12666802.9,12727725,4215784590,1558252743,2657531847,합계
세종특별자치시,2024-05,9878,184166,2500286,1230755.1,1269530.8,346468948,125298519,221170429,합계
경기도 수원시,2024-05,95945,1685069,18132096.4,10842851.5,7433277.4,3209984048,1478550820,1731433228,합계
경기도 성남시,2024-05,55080,931364,11390315.2,6242032.7,5152142.2,1810775170,736973002,1073802168,합계
경기도 의정부시,2024-05,30102,605303,6279333.3,3304358.1,3327091.8,1093828177,433411930,660416247,합계
경기도 안양시,2024-05,57948,987856,10867201.3,6123084.4,5087394.5,1964726790,783987291,1180739499,합계
경기도 부천시,2024-05,60985,911902,10254772.5,5386938.5,5195017.4,1895206201,754369051,1140837150,합계
경기도 광명시,2024-05,23315,270256,4376596.5,2225279.2,2645173.7,763644191,264833870,498810321,합계
경기도 평택시,2024-05,32131,651258,6376295.7,3516743.2,3048412.7,1104928667,427656592,677272075,합계
경기도 동두천시,2024-05,9305,179149,1583554.8,705377.7,882797.2,332967320,88220384,244746936,합계
경기도 안산시,2024-05,57690,1126938,10271058.6,5748039.1,5029856.8,1855255730,790348847,1064906883,합계
경기도 고양시,2024-05,53531,788317,10122840,6115520.7,4007319.2,1761981840,707365162,1054616678,합계
경기도 과천시,2024-05,6784,110371,1347910.2,741164.4,611566.5,229438186,90263593,139174593,합계
경기도 구리시,2024-05,18150,289173,3601141.4,1956255.1,1973629.8,608497808,228393108,380104700,합계
경기도 남양주시,2024-05,25817,443751,5413009.7,2977377.3,2442663.6,890509407,335870833,554638574,합계
경기도 오산시,2024-05,17147,257560,3159693,1737902.3,1421790.6,546971769,223125432,323846337,합계
경기도 시흥시,2024-05,31464,506037,5750608,3163698.5,2586909.4,1003477044,386132140,617344904,합계
경기도 군포시,2024-05,10497,160370,1846403,1000142,846260.9,343232054,125431657,217800397,합계
경기도 의왕시,2024-05,6265,94185,1098199.9,612425.5,498915.4,201928438,77818458,124109980,합계
경기도 하남시,2024-05,7993,120064,1580737.7,819518.4,790073.5,261447603,98105496,163342107,합계
경기도 용인시,2024-05,41580,603857,9010092.3,4999861.7,4856605.2,1386783581,558125780,828657801,합계
경기도 파주시,2024-05,18845,325397,4999522,2507378.9,2492143,731395575,248443939,482951636,합계
경기도 이천시,2024-05,11648,203607,2487052.6,1204236.2,1420726.7,418994434,134515821,284478613,합계
경기도 안성시,2024-05,9799,147712,2041789.4,932190,1321896.9,315668133,101211384,214456749,합계
경기도 김포시,2024-05,14566,221328,3241910.7,1808534.9,1518413,497495874,196572131,300923743,합계
경기도 화성시,2024-05,29084,429774,6969772.9,3790140.9,3671559,982055329,419910722,562144607,합계
경기도 광주시,2024-05,9737,146029,2038523,1081370.8,957152.1,319167606,119364046,199803560,합계
경기도 양주시,2024-05,7693,126060,1519697.2,833861.5,687547.4,244720728,93825785,150894943,합계
경기도 포천시,2024-05,6637,103008,1514976.3,643855.2,1108516.7,226602548,65704689,160897859,합계
경기도 여주시,2024-05,4647,82153,993954,444677.2,549276.7,156205185,47777775,108427410,합계
경기도 연천군,2024-05,1559,27716,441476,191598.9,552240,47756420,16014387,31742033,합계
경기도 가평군,2024-05,3894,72346,977689,449606.2,528082.7,130131650,40085245,90046405,합계
경기도 양평군,2024-05,4822,79087,1068101,448806.6,619294.3,163340297,44710381,118629916,합계
강원특별자치도 춘천시,2024-05,32297,840195,5352511.3,2763505.6,2732909.3,1058016554,422756551,635260003,합계
강원특별자치도 원주시,2024-05,39330,923050,7022738.7,3627195.4,4284918.5,1323479571,474555174,848924397,합계
강원특별자치도 강릉시,2024-05,27348,667424,4766064.7,2530190.9,2237419,864749387,339968547,524780840,합계
강원특별자치도 동해시,2024-05,9896,205505,1508910,710268.8,798641.1,318440858,85109331,233331527,합계
강원특별자치도 태백시,2024-05,5577,129713,1047686,458564.5,589121.4,174591113,47233967,127357146,합계
강원특별자치도 속초시,2024-05,12536,314124,2042372.9,963540.2,1080398.7,390981666,132094081,258887585,합계
강원특별자치도 삼척시,2024-05,5447,139499,878464,389503,488960.9,188099076,48134161,139964915,합계
강원특별자치도 홍천군,2024-05,3891,83666,729886,301087.9,428798,146539855,32216705,114323150,합계
강원특별자치도 횡성군,2024-05,1151,16997,250292,86650.5,163641.4,40069253,8287735,31781518,합계
강원특별자치도 영월군,2024-05,1877,33852,365503,105470.3,260032.6,58276957,11491633,46785324,합계
강원특별자치도 평창군,2024-05,2640,24358,511626,181313,330312.9,51702875,14405192,37297683,합계
강원특별자치도 정선군,2024-05,4741,76550,1169592,408932,762195.9,152508747,32867474,119641273,합계
강원특별자치도 철원군,2024-05,2466,34001,449958,195593.8,254364.1,71590320,16641023,54949297,합계
강원특별자치도 화천군,2024-05,1224,17016,239784,99001.2,140782.7,35174972,7915702,27259270,합계
강원특별자치도 양구군,2024-05,879,13491,199064,88102.9,110961,22465400,6690672,15774728,합계
강원특별자치도 인제군,2024-05,1160,13876,265820.6,108880.1,231391.8,33354857,7510738,25844119,합계
강원특별자치도 고성군,2024-05,1668,16911,367623,134643,232979.9,61643871,11501944,50141927,합계
강원특별자치도 양양군,2024-05,2141,25842,422347,167529.1,254817.8,73009999,14024731,58985268,합계
충청북도 청주시,2024-05,83372,1577502,15468866.6,8128020.3,7346603.6,2651723628,1108261785,1543461843,합계
충청북도 충주시,2024-05,23257,491182,4082262,1821134.6,2261127.3,747734043,234291082,513442961,합계
충청북도 제천시,2024-05,13624,294717,2268785,980339.5,1320105.4,385412054,130457977,254954077,합계
충청북도 보은군,2024-05,1791,10476,299440,91836.6,207603.3,40014194,9750616,30263578,합계
충청북도 옥천군,2024-05,3363,52948,567642,196203.7,371438.2,109980123,22916198,87063925,합계
충청북도 영동군,2024-05,2788,37078,493211,165626,327584.9,83925272,16009591,67915681,합계
충청북도 증평군,2024-05,2933,37524,529463.1,169150.1,372925.8,99726622,19576309,80150313,합계
충청북도 진천군,2024-05,3704,70733,902842.7,381490.4,529377.5,133431802,37143817,96287985,합계
충청북도 괴산군,2024-05,1403,15145,293453,117621.7,175831.2,33077749,12196156,20881593,합계
충청북도 음성군,2024-05,5626,100560,1418224,586209.3,832014.6,211876597,53538402,158338195,합계
충청북도 단양군,2024-05,2057,24468,380105.1,134248.1,250814.8,61400349,13168893,48231456,합계
충청남도 천안시,2024-05,50276,1195190,10683691.7,6092279.4,4645622.5,1807689963,817630810,990059153,합계
충청남도 공주시,2024-05,1262,17924,234601,85712.5,148888.4,44031574,9547957,34483617,합계
충청남도 보령시,2024-05,7381,125508,1233021.8,507897.7,785448.2,269444528,58645678,210798850,합계
충청남도 아산시,2024-05,24797,476202,5223297.1,2752156.6,2472674.3,831627284,304169203,527458081,합계
충청남도 서산시,2024-05,2784,69359,599929,283536.3,316392.6,123297028,34093747,89203281,합계
충청남도 논산시,2024-05,8358,130804,1443925,616595.8,827329.1,288226514,66959541,221266973,합계
충청남도 계룡시,2024-05,1551,29425,316605,142973.5,173631.4,53190331,14944263,38246068,합계
충청남도 당진시,2024-05,2569,44232,587469,222335.8,365133.1,90392775,22575096,67817679,합계
충청남도 금산군,2024-05,2010,18520,327507,102801.4,224705.5,63187248,10845334,52341914,합계
충청남도 부여군,2024-05,3393,31307,505266,188772.7,316493.2,117478768,19345345,98133423,합계
충청남도 서천군,2024-05,369,3992,68725,22857.4,45867.5,9397440,2144898,7252542,합계
충청남도 청양군,2024-05,1432,8085,202568,50431.8,152136.1,39929257,4469890,35459367,합계
충청남도 홍성군,2024-05,2687,47962,485271,190707.6,294563.3,99267918,20825987,78441931,합계
충청남도 예산군,2024-05,1396,21660,269828.7,93672.7,177798.2,50995833,9251831,41744002,합계
충청남도 태안군,2024-05,1514,16323,256718,78062.5,178655.4,47628786,7678512,39950274,합계
전북특별자치도 전주시,2024-05,71993,1595906,12532486.1,6668511.4,5866150.5,2324016784,1004818715,1319198069,합계
전북특별자치도 군산시,2024-05,29395,620978,5228764,2457796.7,2775399.2,930819293,314994050,615825243,합계
전북특별자치도 익산시,2024-05,8842,188835,1582236,753543.1,828692.8,303129023,95584527,207544496,합계
전북특별자치도 정읍시,2024-05,10505,172616,1713449,626143.8,1087305.1,325037422,74022446,251014976,합계
전북특별자치도 남원시,2024-05,6666,114467,1072438,392360.4,680077.5,226348393,47274747,179073646,합계
전북특별자치도 김제시,2024-05,7639,100330,1216648,380033.9,836614,203399025,44190398,159208627,합계
전북특별자치도 완주군,2024-05,3344,40031,718736,285710.7,433025.2,108330824,30411086,77919738,합계
전북특별자치도 진안군,2024-05,841,7022,200744,58641.5,142102.4,23361954,6056925,17305029,합계
전북특별자치도 무주군,2024-05,1034,6686,167743,52219.9,115523,18568624,4548491,14020133,합계
전북특별자치도 장수군,2024-05,614,2588,160554,32042.5,128511.4,14010447,2936135,11074312,합계
전북특별자치도 임실군,2024-05,834,5563,168933,60801.2,108131.7,18097506,5488161,12609345,합계
전북특별자치도 순창군,2024-05,1175,9157,216762.1,76009.2,145038.7,34251882,8578798,25673084,합계
전북특별자치도 고창군,2024-05,223,2732,44676,13540.1,31135.8,6491424,1225131,5266293,합계
전북특별자치도 부안군,2024-05,814,8104,150390,47704.2,102685.7,22837467,4697503,18139964,합계
전라남도 목포시,2024-05,31012,689680,5531402,2498809.9,3032592,976450604,368083604,608367000,합계
전라남도 여수시,2024-05,31954,746097,6155382,3216430.1,2938951.8,1060777427,399811856,660965571,합계
전라남도 순천시,2024-05,9852,248018,2035668.6,1044755.9,1038553,364546123,132571188,231974935,합계
전라남도 나주시,2024-05,5465,66654,1261839,437721,824117.9,158737937,40967871,117770066,합계
전라남도 광양시,2024-05,8044,165568,1544283.4,783314,869222.9,295000073,87825528,207174545,합계
전라남도 담양군,2024-05,2002,17072,345167,119309.2,225857.7,54454140,11886805,42567335,합계
전라남도 곡성군,2024-05,1026,6639,200562,58241.9,142320,25686068,4962090,20723978,합계
전라남도 구례군,2024-05,460,4606,88202,21916.8,66285.1,15182301,1950967,13231334,합계
전라남도 고흥군,2024-05,489,3514,89555,23448.4,66106.5,11502369,2358447,9143922,합계
전라남도 보성군,2024-05,1672,16095,369997,117542.9,252454,37136939,10063286,27073653,합계
전라남도 화순군,2024-05,3068,46903,478278,193046.6,285231.3,105432977,21174190,84258787,합계
전라남도 장흥군,2024-05,1686,12043,330265,89386.9,240878,41911340,7959406,33951934,합계
전라남도 강진군,2024-05,1328,12338,272420,71590.3,200829.6,32713465,6842520,25870945,합계
전라남도 해남군,2024-05,3970,52325,848422,266635.9,581786,103976690,24652269,79324421,합계
