"날짜","지역","관광총소비(천원)","외식소비(천원)","숙박소비(천원)","관광활동(천원)"
"2022-10-21","충주시","2087505","405713","35464","7734"
"2022-10-22","충주시","2647976","668130","59675","29351"
"2022-10-23","충주시","2334422","527134","64287","32753"
"2022-10-24","충주시","1831521","308024","32480","4921"
"2022-10-25","충주시","1865591","337785","37358","10092"
"2022-10-26","충주시","1985865","368539","29360","7284"
"2022-10-27","충주시","1886295","334740","26753","8023"
"2022-10-28","충주시","2071335","382002","42000","7369"
"2022-10-29","충주시","2717766","655016","57769","35841"
"2022-10-30","충주시","2247531","532406","43266","27796"
"2022-10-31","충주시","1856623","299445","29543","3537"
"2022-11-01","충주시","1617869","272257","20900","7458"
"2022-11-02","충주시","1772359","299157","23175","9498"
"2022-11-03","충주시","1767453","305631","38624","7232"
"2022-11-04","충주시","2201445","377497","30110","6868"
"2022-11-05","충주시","2658788","660074","104010","34036"
"2022-11-06","충주시","2188976","511593","44846","29894"
"2022-11-07","충주시","1638967","291690","24702","3231"
"2022-11-08","충주시","1646624","274591","26177","6858"
"2022-11-09","충주시","1781645","323752","17835","10437"
"2022-11-10","충주시","1765696","341433","28239","8760"
"2022-11-11","충주시","2098336","341986","35408","9384"
"2022-11-12","충주시","2469162","575323","62983","30576"
"2022-11-13","충주시","2188999","472992","41483","27568"
"2022-11-14","충주시","1567861","247363","24812","4010"
"2022-11-15","충주시","1618538","268230","23020","5635"
"2022-11-16","충주시","1705268","290478","25205","8737"
"2022-11-17","충주시","1684690","292999","26980","7810"
"2022-11-18","충주시","2019969","348845","34557","7453"
"2022-11-19","충주시","2455494","556142","44423","28821"
"2022-11-20","충주시","2064451","497079","41531","28053"
"2022-11-21","충주시","1613907","262308","24858","5562"
"2022-11-22","충주시","1589702","271826","22121","8714"
"2022-11-23","충주시","1609633","286384","36722","7535"
"2022-11-24","충주시","1555486","295606","19371","5299"
"2022-11-25","충주시","1661255","326290","41066","8201"
"2022-11-26","충주시","2362160","631932","73254","35124"
"2022-11-27","충주시","1895498","439051","35417","28587"
"2022-11-28","충주시","1270416","238133","18877","5160"
"2022-11-29","충주시","1437295","290884","18390","79153"
"2022-11-30","충주시","1520773","316356","89241","8035"
"2022-12-01","충주시","1362020","279417","26188","8371"
"2022-12-02","충주시","1496312","316244","30654","8308"
"2022-12-03","충주시","1947779","516422","51212","21754"
"2022-12-04","충주시","1631038","385126","62806","27969"
"2022-12-05","충주시","1276630","229025","38946","5362"
"2022-12-06","충주시","1095213","249853","20290","11893"
"2022-12-07","충주시","1331883","286632","20853","5699"
"2022-12-08","충주시","1390825","291515","29342","8225"
"2022-12-09","충주시","1588083","328982","28104","15252"
"2022-12-10","충주시","1992791","554609","51952","27307"
"2022-12-11","충주시","1604955","430337","43554","22770"
"2022-12-12","충주시","1304881","235549","22888","7055"
"2022-12-13","충주시","1119631","244535","19003","5222"
"2022-12-14","충주시","1084915","249810","17468","9078"
"2022-12-15","충주시","1135662","256072","19571","8407"
"2022-12-16","충주시","1248415","293732","27535","7511"
"2022-12-17","충주시","1501972","453252","52264","21024"
"2022-12-18","충주시","1159360","328110","40808","23518"
"2022-12-19","충주시","990562","211341","27572","7093"
"2022-12-20","충주시","1070173","234747","24834","6780"
"2022-12-21","충주시","817349","178394","16900","5539"
"2022-12-22","충주시","939248","217140","14668","4940"
"2022-12-23","충주시","1095661","233811","23384","9065"
"2022-12-24","충주시","1458924","395661","51037","25570"
"2022-12-25","충주시","1162468","380668","39627","30716"
"2022-12-26","충주시","1052938","218521","24675","7545"
"2022-12-27","충주시","1080316","244511","17266","10020"
"2022-12-28","충주시","1127513","287778","23894","11329"
"2022-12-29","충주시","1170423","281656","26770","11126"
"2022-12-30","충주시","1422999","338578","43778","43782"
"2022-12-31","충주시","1729748","535485","57393","28830"
"2023-01-01","충주시","1242168","347793","39402","23005"
"2023-01-02","충주시","897697","182566","18965","5751"
"2023-01-03","충주시","957765","206280","36744","6651"
"2023-01-04","충주시","983192","217360","24234","4261"
"2023-01-05","충주시","983766","218912","21621","8294"
"2023-01-06","충주시","1030084","233003","25028","8112"
"2023-01-07","충주시","1313681","399550","43661","17189"
"2023-01-08","충주시","1122428","308287","40146","21079"
"2023-01-09","충주시","937372","196137","23288","2470"
"2023-01-10","충주시","1029952","239175","22555","6044"
