"날짜","지역","관광총소비(천원)","외식소비(천원)","숙박소비(천원)","관광활동(천원)"
"2022-11-07","서구","314742","128207","7140","485"
"2022-11-08","서구","364138","160853","7845","258"
"2022-11-09","서구","336241","141677","4916","123"
"2022-11-10","서구","337155","136207","16813","499"
"2022-11-11","서구","369219","157176","14639","115"
"2022-11-12","서구","403568","206536","15960","305"
"2022-11-13","서구","301744","154860","7785","0"
"2022-11-14","서구","329499","129455","6308","0"
"2022-11-15","서구","315472","130092","7335","45"
"2022-11-16","서구","321575","133552","8156","100"
"2022-11-17","서구","337492","143683","7544","74"
"2022-11-18","서구","417485","164743","11042","200"
"2022-11-19","서구","523051","246065","48188","21565"
"2022-11-20","서구","326497","166901","14651","451"
"2022-11-21","서구","419607","121110","20055","65"
"2022-11-22","서구","426311","123704","6708","198"
"2022-11-23","서구","459757","147587","6304","1027"
"2022-11-24","서구","665628","155924","4320","245"
"2022-11-25","서구","596422","160837","10871","323"
"2022-11-26","서구","514435","254098","20381","280"
"2022-11-27","서구","356485","175163","9627","1367"
"2022-11-28","서구","565961","124489","13432","20"
"2022-11-29","서구","501769","143146","11380","23"
"2022-11-30","서구","509438","167092","1999","1903"
"2022-12-01","서구","297054","120082","7534","23"
"2022-12-02","서구","405681","185475","13181","399"
"2022-12-03","서구","414683","189352","23011","23"
"2022-12-04","서구","319216","163271","15453","181"
"2022-12-05","서구","295963","117257","5749","58"
"2022-12-06","서구","279388","122195","6529","0"
"2022-12-07","서구","322773","144437","7813","171"
"2022-12-08","서구","287544","120526","3044","548"
"2022-12-09","서구","347151","158924","12670","50"
"2022-12-10","서구","458596","256776","14636","68"
"2022-12-11","서구","342306","178715","15265","25"
"2022-12-12","서구","281710","114205","6327","4197"
"2022-12-13","서구","302292","128975","6117","23"
"2022-12-14","서구","287136","122156","3923","0"
"2022-12-15","서구","320342","140602","7635","0"
"2022-12-16","서구","376343","190644","7849","24"
"2022-12-17","서구","454326","224418","26403","271"
"2022-12-18","서구","328440","167359","19092","292"
"2022-12-19","서구","321038","138806","10321","93"
"2022-12-20","서구","378105","134155","8954","23"
"2022-12-21","서구","345110","155667","6369","121"
"2022-12-22","서구","470383","137907","8212","151"
"2022-12-23","서구","407139","162872","9729","774"
"2022-12-24","서구","431010","221739","17885","723"
"2022-12-25","서구","383643","210250","23341","1742"
"2022-12-26","서구","509036","132284","8089","121"
