"날짜","지역","관광총소비(천원)","외식소비(천원)","숙박소비(천원)","관광활동(천원)"
"2022-05-01","중구","20300145","2393143","1071861","50318"
"2022-05-02","중구","18078779","3170894","574105","100920"
"2022-05-03","중구","19139673","3490227","636196","66496"
"2022-05-04","중구","21077870","3957473","689294","105553"
"2022-05-05","중구","22653170","3352013","958698","114007"
"2022-05-06","중구","23054335","3749224","1047475","86171"
"2022-05-07","중구","23209730","3247246","1268468","59327"
"2022-05-08","중구","17846461","2044976","1016312","35935"
"2022-05-09","중구","16127351","3074517","677232","101709"
"2022-05-10","중구","19318039","3465614","458056","48399"
"2022-05-11","중구","20243086","3612564","579696","85052"
"2022-05-12","중구","19796026","3697583","752411","87345"
"2022-05-13","중구","23089991","4116462","669692","78498"
"2022-05-14","중구","26576204","3795605","1786874","59698"
"2022-05-15","중구","21121297","2604480","1020887","66530"
"2022-05-16","중구","18718081","3189066","589545","52931"
"2022-05-17","중구","19155140","3463931","620773","60652"
"2022-05-18","중구","19032241","3544655","535240","105894"
"2022-05-19","중구","19694523","3746385","577759","96842"
"2022-05-20","중구","24067029","4164795","838177","119871"
"2022-05-21","중구","24636733","3642117","1398414","78052"
"2022-05-22","중구","19126719","2496806","828757","75309"
"2022-05-23","중구","18880773","3124758","914597","90421"
"2022-05-24","중구","19909772","3524953","910458","72426"
"2022-05-25","중구","19852688","3689604","701114","165561"
"2022-05-26","중구","20568555","3924512","949846","105947"
"2022-05-27","중구","22264671","4203565","896420","108251"
"2022-05-28","중구","24493786","3684833","1524215","78062"
"2022-05-29","중구","19250374","2284658","1527975","70855"
"2022-05-30","중구","18445330","3218136","711343","175161"
"2022-05-31","중구","22257291","4191437","1115376","97098"
"2022-06-01","중구","20326105","2821612","941823","89166"
"2022-06-02","중구","18542682","3449394","796056","113631"
"2022-06-03","중구","21692099","3939336","841242","82974"
"2022-06-04","중구","22948587","3464635","1386196","92367"
"2022-06-05","중구","19376895","2647881","1074638","93343"
"2022-06-06","중구","17478941","2262054","1207451","75292"
"2022-06-07","중구","17528844","2990928","933083","85361"
"2022-06-08","중구","18535663","3373383","710595","143358"
"2022-06-09","중구","18929365","3426942","893088","79530"
"2022-06-10","중구","22201677","3867818","961236","92825"
"2022-06-11","중구","22624333","3480366","1124071","75944"
"2022-06-12","중구","18834828","2299277","1101340","65073"
"2022-06-13","중구","17318735","3119472","529789","167393"
"2022-06-14","중구","18938336","3359084","639250","46920"
"2022-06-15","중구","18229519","3381042","447043","88166"
"2022-06-16","중구","19626186","3570093","500015","85826"
