"날짜","지역","관광총소비(천원)","외식소비(천원)","숙박소비(천원)","관광활동(천원)"
"2023-05-22","종로구","5195218","3251838","75935","244650"
"2023-05-23","종로구","5491934","3531682","125098","191987"
"2023-05-24","종로구","5814795","3819571","138638","364861"
"2023-05-25","종로구","6260932","3948963","196750","276505"
"2023-05-26","종로구","6896057","4530379","166769","286749"
"2023-05-27","종로구","6890927","4784740","381970","84476"
"2023-05-28","종로구","5028695","3367906","243156","66211"
"2023-05-29","종로구","5040917","3387246","167501","73848"
"2023-05-30","종로구","5196454","3181551","155635","325134"
"2023-05-31","종로구","6013362","3727177","134419","308299"
"2023-06-01","종로구","5844042","3504502","173580","344352"
"2023-06-02","종로구","6204103","4050127","189882","179314"
"2023-06-03","종로구","7346126","5159638","251689","104247"
"2023-06-04","종로구","5391916","3669611","203087","76554"
"2023-06-05","종로구","6178718","3865471","113076","219732"
"2023-06-06","종로구","5724533","3844048","136164","65260"
"2023-06-07","종로구","5461809","3232156","78005","248930"
"2023-06-08","종로구","5212753","3295159","99562","282270"
"2023-06-09","종로구","6169072","4097850","119365","246905"
"2023-06-10","종로구","6758865","4674316","261377","94295"
"2023-06-11","종로구","4786742","3172906","232428","60219"
"2023-06-12","종로구","4827541","2965976","157734","228405"
"2023-06-13","종로구","5104178","3319948","139930","164075"
"2023-06-14","종로구","5478682","3494665","129082","168510"
"2023-06-15","종로구","5713095","3665471","128080","415168"
"2023-06-16","종로구","6810357","4357026","149291","248626"
"2023-06-17","종로구","7563751","5288218","424885","152259"
"2023-06-18","종로구","4849406","3322612","135151","65667"
"2023-06-19","종로구","4938227","2933958","95150","271755"
"2023-06-20","종로구","5454875","3406215","144992","200898"
"2023-06-21","종로구","5447595","3547917","177390","160143"
"2023-06-22","종로구","5837602","3959210","151213","126805"
"2023-06-23","종로구","6843955","4507238","236888","217903"
"2023-06-24","종로구","7421589","5226797","262344","133572"
"2023-06-25","종로구","5029262","3349841","206194","66701"
"2023-06-26","종로구","4695735","2852262","143008","230291"
"2023-06-27","종로구","5890783","3611890","273172","358490"
"2023-06-28","종로구","5665122","3769635","125992","175156"
"2023-06-29","종로구","5247290","3154057","132304","377789"
"2023-06-30","종로구","6573001","4462468","153033","217524"
"2023-07-01","종로구","7348627","4804029","184448","91908"
"2023-07-02","종로구","5289356","3121705","158231","74438"
"2023-07-03","종로구","5171658","2963322","114962","347761"
"2023-07-04","종로구","5094542","3031417","128372","375584"
"2023-07-05","종로구","5749428","3675647","119903","133338"
"2023-07-06","종로구","5641026","3688040","139634","250499"
"2023-07-07","종로구","6394830","4206978","115453","239716"
"2023-07-08","종로구","7638164","5011307","307552","89029"
"2023-07-09","종로구","4822372","2785550","281876","63284"
"2023-07-10","종로구","5435490","3098804","100506","522472"
"2023-07-11","종로구","5039445","2982326","116145","280123"
"2023-07-12","종로구","5906655","3623388","98652","291674"
"2023-07-13","종로구","4938527","3164538","114383","206467"
"2023-07-14","종로구","5961569","3676491","114999","382553"
"2023-07-15","종로구","6896650","4440439","134946","75764"
"2023-07-16","종로구","5005790","3009476","163385","70614"
"2023-07-17","종로구","5224515","2973843","169013","326471"
"2023-07-18","종로구","5609246","3318802","123277","291806"
"2023-07-19","종로구","5932553","3779414","148623","265453"
"2023-07-20","종로구","6090802","3998170","121198","206054"
"2023-07-21","종로구","6862244","4260764","130361","456975"
"2023-07-22","종로구","6926059","4468118","177588","83491"
"2023-07-23","종로구","4740405","2763523","190933","43705"
"2023-07-24","종로구","5661738","3148471","116826","434922"
"2023-07-25","종로구","5864497","3570696","135077","199188"
"2023-07-26","종로구","6022822","3699289","166261","281200"
"2023-07-27","종로구","6193131","3925835","204058","234888"
"2023-07-28","종로구","6711787","4375890","140490","109736"
"2023-07-29","종로구","7102414","4694817","136466","137432"
"2023-07-30","종로구","5041737","3038637","206034","61174"
"2023-07-31","종로구","5930393","3395292","187630","184566"
"2023-08-01","종로구","6193994","3442236","260593","313193"
"2023-08-02","종로구","5785089","3616726","206865","123122"
"2023-08-03","종로구","6171408","3630136","167916","316021"
"2023-08-04","종로구","6261501","4000127","208544","186308"
"2023-08-05","종로구","6150524","4026935","169842","94474"
"2023-08-06","종로구","4472085","2670194","157731","59713"
"2023-08-07","종로구","4841205","2837422","141391","303572"
"2023-08-08","종로구","5564122","3294840","176092","367921"
"2023-08-09","종로구","5356283","3395494","155828","185365"
"2023-08-10","종로구","3875583","2265117","117132","123726"
"2023-08-11","종로구","6083123","3743647","172389","324841"
"2023-08-12","종로구","7115081","4607354","252538","94097"
"2023-08-13","종로구","5587540","3528427","178549","109905"
"2023-08-14","종로구","5816083","3698773","190273","183996"
"2023-08-15","종로구","5848351","3621627","237859","80476"
"2023-08-16","종로구","5546474","3331600","151852","217813"
"2023-08-17","종로구","5697187","3607107","154036","307935"
"2023-08-18","종로구","6515950","3990121","182797","260192"
"2023-08-19","종로구","6895524","4518978","233886","125160"
"2023-08-20","종로구","4919987","3015009","214508","64062"
"2023-08-21","종로구","5283263","3194530","200882","255802"
"2023-08-22","종로구","5365064","3088943","198671","335605"
"2023-08-23","종로구","4889465","3043209","178430","249680"
"2023-08-24","종로구","5683039","3593370","141462","290683"
"2023-08-25","종로구","6652768","4393239","203701","181576"
"2023-08-26","종로구","7757375","5067350","327991","104999"
"2023-08-27","종로구","5521777","3338494","168016","85344"
"2023-08-28","종로구","5127389","2865025","100649","374445"
"2023-08-29","종로구","5292914","3033750","168642","191800"
"2023-08-30","종로구","5968256","3618027","126463","328909"
"2023-08-31","종로구","6920772","3990136","175992","443329"
"2023-09-01","종로구","7307834","4495822","186626","282265"
"2023-09-02","종로구","8029567","5283601","271455","101167"
"2023-09-03","종로구","5493583","3379243","211541","69591"
"2023-09-04","종로구","5574204","3175558","109668","191552"
"2023-09-05","종로구","5703737","3347418","100215","257784"
"2023-09-06","종로구","6248454","3653632","230278","257555"
"2023-09-07","종로구","6137797","3797178","98856","187949"
"2023-09-08","종로구","6903731","4611210","120129","209108"
"2023-09-09","종로구","8119085","5527142","177163","84801"
"2023-09-10","종로구","6151633","3736834","301172","71400"
"2023-09-11","종로구","5797558","3343370","130207","408512"
"2023-09-12","종로구","6104567","3608108","142452","528889"
"2023-09-13","종로구","5472100","3433759","103130","128160"
"2023-09-14","종로구","6188059","3905326","121164","578584"
"2023-09-15","종로구","6576823","4306071","98048","260212"
"2023-09-16","종로구","7415538","5074823","197910","101324"
"2023-09-17","종로구","5492188","3441250","215966","67127"
"2023-09-18","종로구","5433568","3151361","157741","372591"
"2023-09-19","종로구","5577177","3401464","118887","272892"
"2023-09-20","종로구","5788179","3687658","130068","565334"
"2023-09-21","종로구","5919699","3954606","94172","208142"
"2023-09-22","종로구","6778632","4694450","183774","243429"
"2023-09-23","종로구","7881806","5515708","206445","164762"
"2023-09-24","종로구","5675886","3815154","100512","73033"
"2023-09-25","종로구","5835349","3336420","401248","252774"
"2023-09-26","종로구","5292186","3406787","90053","110598"
"2023-09-27","종로구","6716063","3913361","166085","203146"
"2023-09-28","종로구","5424731","3344200","199265","84567"
"2023-09-29","종로구","2760266","2029266","184205","26317"
"2023-09-30","종로구","6296035","4108393","189581","50645"
"2023-10-01","종로구","6279948","4448458","130734","54334"
"2023-10-02","종로구","6736209","4727049","129882","78514"
"2023-10-03","종로구","5135143","3416252","130228","74680"
"2023-10-04","종로구","5122414","3139166","95102","293962"
"2023-10-05","종로구","5611353","3241908","165986","545238"
"2023-10-06","종로구","6266100","4074338","87843","336174"
"2023-10-07","종로구","7197983","4798256","446709","94787"
"2023-10-08","종로구","6422013","4445951","192943","63787"
"2023-10-09","종로구","5684530","3595061","398253","96148"
"2023-10-10","종로구","5166722","3355777","105050","250465"
"2023-10-11","종로구","5395665","3547438","112281","261460"
"2023-10-12","종로구","5523283","3706132","72984","221481"
"2023-10-13","종로구","6116236","4170904","161164","140361"
"2023-10-14","종로구","7225212","4806697","603782","71726"
"2023-10-15","종로구","5522254","3799619","161571","60272"
"2023-10-16","종로구","4737757","3051884","78442","238125"
"2023-10-17","종로구","5522279","3445764","78122","395718"
"2023-10-18","종로구","5314829","3637717","170635","127559"
"2023-10-19","종로구","5284501","3492887","95075","212569"
"2023-10-20","종로구","7535690","5558313","208606","149473"
"2023-10-21","종로구","7740678","5559123","178402","98606"
"2023-10-22","종로구","5652073","3890281","158719","78720"
"2023-10-23","종로구","5032511","3068893","160453","178736"
"2023-10-24","종로구","5627432","3335011","150694","392593"
"2023-10-25","종로구","5708124","3831417","119886","276364"
"2023-10-26","종로구","5731215","3873632","116551","131084"
"2023-10-27","종로구","6659595","4665253","135109","162590"
"2023-10-28","종로구","8455990","6156155","184990","101166"
"2023-10-29","종로구","6384481","4337553","289756","83980"
"2023-10-30","종로구","4999263","3204816","142112","256268"
"2023-10-31","종로구","5734855","3838880","88980","176838"
"2023-11-01","종로구","5370458","3499586","144705","141212"
"2023-11-02","종로구","5622825","3878710","92545","157465"
"2023-11-03","종로구","6340864","4086379","160767","238519"
"2023-11-04","종로구","8290694","5935389","276390","80899"
"2023-11-05","종로구","4989343","3191936","217447","77202"
"2023-11-06","종로구","4497831","2637690","198133","260015"
"2023-11-07","종로구","5470554","3287314","108881","370900"
"2023-11-08","종로구","5795635","3656791","131538","490365"
"2023-11-09","종로구","5532857","3643102","82101","343373"
"2023-11-10","종로구","7867674","5768249","148820","120145"
"2023-11-11","종로구","7660457","5239670","349116","100711"
"2023-11-12","종로구","5295921","3453346","141676","82249"
"2023-11-13","종로구","4708032","2863368","148998","297129"
"2023-11-14","종로구","5233177","3220199","162203","114547"
"2023-11-15","종로구","5494224","3596926","78161","163771"
"2023-11-16","종로구","4971634","3251906","160539","178170"
"2023-11-17","종로구","6172998","4181021","128489","171677"
"2023-11-18","종로구","7434687","5256684","152530","88020"
"2023-11-19","종로구","5627620","3448810","354928","91589"
"2023-11-20","종로구","6802521","4835812","127282","372332"
"2023-11-21","종로구","5418199","3490393","166167","262142"
"2023-11-22","종로구","5540071","3588609","223826","187644"
"2023-11-23","종로구","5732358","3654137","109765","267922"
"2023-11-24","종로구","6391927","4193331","154691","162461"
"2023-11-25","종로구","6977204","4794442","204474","92264"
"2023-11-26","종로구","5126647","3224578","177040","99609"
"2023-11-27","종로구","4895129","2905844","164304","317417"
"2023-11-28","종로구","5515398","3300561","109396","499902"
"2023-11-29","종로구","5478895","3564201","93630","304059"
"2023-11-30","종로구","5827176","3572789","238331","196252"
"2023-12-01","종로구","6699623","4296685","177354","404258"
"2023-12-02","종로구","8109292","5082927","693130","110850"
"2023-12-03","종로구","5302354","3210827","234658","71413"
"2023-12-04","종로구","5207811","2942160","219039","328524"
"2023-12-05","종로구","5396058","3324619","121546","266797"
"2023-12-06","종로구","5696184","3419222","127884","410786"
"2023-12-07","종로구","5633674","3737408","133871","131820"
"2023-12-08","종로구","7100979","4696191","178000","253981"
"2023-12-09","종로구","8345082","5682392","442229","105661"
"2023-12-10","종로구","5543846","3600968","149490","78191"
"2023-12-11","종로구","5737510","3536838","240616","265911"
"2023-12-12","종로구","6021951","3656295","222404","342264"
"2023-12-13","종로구","5902070","3820463","162026","278860"
"2023-12-14","종로구","5954866","3808442","169000","256267"
"2023-12-15","종로구","6703276","4508663","180973","81958"
"2023-12-16","종로구","8465001","5795044","302923","111118"
"2023-12-17","종로구","5443680","3369663","210695","47546"
"2023-12-18","종로구","5510980","3249682","149392","354550"
"2023-12-19","종로구","6268116","3791558","139005","224816"
"2023-12-20","종로구","9336034","6965084","171591","319137"
"2023-12-21","종로구","6131798","3930202","131794","301275"
"2023-12-22","종로구","7057311","4499435","199769","207707"
"2023-12-23","종로구","8340210","5282137","305963","107969"
"2023-12-24","종로구","8370053","5354657","294608","94539"
"2023-12-25","종로구","7046589","4436425","274542","93923"
"2023-12-26","종로구","6143506","3743437","138213","188732"
"2023-12-27","종로구","6828328","4264613","188476","274807"
"2023-12-28","종로구","7218688","4508796","109630","319330"
"2023-12-29","종로구","8262206","5137683","149181","371254"
"2023-12-30","종로구","6722075","4346462","244234","71825"
"2023-12-31","종로구","6659398","4036803","194696","88458"
"2024-01-01","종로구","4908457","2704969","166966","40662"
"2024-01-02","종로구","5032034","2857450","100058","180914"
"2024-01-03","종로구","5518232","3099573","178935","365066"
"2024-01-04","종로구","5826825","3364647","112398","495775"
"2024-01-05","종로구","6344032","4069254","112904","201586"
"2024-01-06","종로구","7768198","4753273","583818","113688"
"2024-01-07","종로구","4949104","2981744","133170","54611"
"2024-01-08","종로구","4928382","2775271","116457","287782"
"2024-01-09","종로구","4976725","2994366","83953","315786"
"2024-01-10","종로구","6280355","4028514","79798","397375"
"2024-01-11","종로구","5742241","3629209","148043","155852"
"2024-01-12","종로구","6378382","4207191","129668","222594"
"2024-01-13","종로구","7975616","5196112","488009","85886"
"2024-01-14","종로구","4765448","2946694","160417","73325"
"2024-01-15","종로구","4958616","2926061","136672","283654"
"2024-01-16","종로구","5446953","3389890","56007","286244"
"2024-01-17","종로구","5335494","3350868","197400","235589"
"2024-01-18","종로구","5887391","3816573","146374","276923"
"2024-01-19","종로구","6775878","4457303","205316","295602"
"2024-01-20","종로구","7287986","5060373","183706","116701"
"2024-01-21","종로구","5044786","3233920","173386","56715"
"2024-01-22","종로구","8205055","6186740","228900","293402"
"2024-01-23","종로구","4858823","2935670","112196","323070"
"2024-01-24","종로구","4939658","3116328","101215","253744"
"2024-01-25","종로구","5610415","3570918","218632","148548"
"2024-01-26","종로구","6216511","3850274","157358","260898"
"2024-01-27","종로구","7620274","5274474","232343","83448"
"2024-01-28","종로구","5367547","3364725","257488","80533"
"2024-01-29","종로구","4962431","3048008","141298","154503"
"2024-01-30","종로구","5556079","3555689","143161","310428"
"2024-01-31","종로구","6078001","4012866","129465","154590"
"2024-02-01","종로구","5712833","3622493","169145","349941"
"2024-02-02","종로구","6370339","4183522","127080","190998"
"2024-02-03","종로구","7133208","4860778","257221","114507"
"2024-02-04","종로구","5148499","3279812","119380","70951"
"2024-02-05","종로구","4886767","2822340","173289","349788"
"2024-02-06","종로구","5605964","3311029","204750","397315"
"2024-02-07","종로구","5910795","3525084","121879","393862"
"2024-02-08","종로구","6062355","3744722","144121","133696"
"2024-02-09","종로구","4699726","2865425","140142","40005"
"2024-02-10","종로구","2599065","1883696","139835","26270"
"2024-02-11","종로구","5361280","3536497","132452","44111"
"2024-02-12","종로구","5047014","3132245","162901","54617"
"2024-02-13","종로구","5273142","3226381","184852","333661"
"2024-02-14","종로구","5707623","3490565","122023","312124"
"2024-02-15","종로구","5260589","3278156","99040","205453"
"2024-02-16","종로구","6885120","4385403","233423","275279"
"2024-02-17","종로구","8196427","5568183","295631","124739"
"2024-02-18","종로구","5268008","3196270","407440","65466"
"2024-02-19","종로구","4991666","2992964","179547","243148"
"2024-02-20","종로구","9914719","7973069","202575","171866"
"2024-02-21","종로구","5365559","3363542","151751","295923"
"2024-02-22","종로구","5621171","3635308","119093","222129"
"2024-02-23","종로구","6589609","4515381","123748","113333"
"2024-02-24","종로구","7988873","5287735","305039","133441"
"2024-02-25","종로구","5612266","3592276","135520","79682"
"2024-02-26","종로구","5707905","3273445","158488","333503"
"2024-02-27","종로구","5811021","3779945","97325","199353"
"2024-02-28","종로구","6203366","3950672","124325","183223"
"2024-02-29","종로구","7264290","4431026","247725","284437"
"2024-03-01","종로구","7465856","4697266","222683","103511"
"2024-03-02","종로구","6817495","4226656","146950","118980"
"2024-03-03","종로구","5145974","2748358","166723","56487"
"2024-03-04","종로구","5648631","2809443","105637","462050"
"2024-03-05","종로구","5622828","3075057","139729","172274"
"2024-03-06","종로구","5921977","3317733","142378","263245"
"2024-03-07","종로구","5645378","3269932","121627","216124"
"2024-03-08","종로구","6560950","4132610","203536","227533"
"2024-03-09","종로구","7952389","5260793","125766","154298"
"2024-03-10","종로구","5613650","3463411","117354","85896"
"2024-03-11","종로구","5346670","3187454","81104","312167"
"2024-03-12","종로구","5025928","3132169","79833","294030"
"2024-03-13","종로구","5691477","3618690","192749","202315"
"2024-03-14","종로구","5931018","3751036","148023","219234"
"2024-03-15","종로구","6694617","4372803","122758","238085"
"2024-03-16","종로구","8425551","5871953","237899","107022"
"2024-03-17","종로구","5558749","3555482","108039","76395"
"2024-03-18","종로구","5133964","2990911","170759","310333"
"2024-03-19","종로구","5525203","3293974","122623","284229"
"2024-03-20","종로구","11283544","9118709","177940","200489"
"2024-03-21","종로구","5790871","3787112","113402","301105"
"2024-03-22","종로구","6989135","4343781","191345","438009"
"2024-03-23","종로구","8211901","5727069","175586","116436"
"2024-03-24","종로구","5956418","3990333","167064","108398"
"2024-03-25","종로구","5015598","2986067","95920","210366"
"2024-03-26","종로구","5430033","3370801","149469","211066"
"2024-03-27","종로구","6149479","3922963","93620","225350"
"2024-03-28","종로구","5376155","3559765","82409","266317"
"2024-03-29","종로구","6632712","4344822","143128","205555"
"2024-03-30","종로구","7904267","5492327","128135","99873"
"2024-03-31","종로구","5999877","3838445","137439","84245"
"2024-04-01","종로구","5456577","3340413","137993","274892"
"2024-04-02","종로구","5309058","3402922","78401","238071"
"2024-04-03","종로구","5526736","3434766","144010","274172"
"2024-04-04","종로구","5677995","3653744","72174","92910"
"2024-04-05","종로구","6631803","4324776","101716","301767"
"2024-04-06","종로구","7656167","5439782","100825","83390"
"2024-04-07","종로구","5424874","3659403","102826","84246"
"2024-04-08","종로구","5011520","3045443","62294","277632"
"2024-04-09","종로구","6506011","4169257","98020","403654"
"2024-04-10","종로구","6402486","4389546","119204","75015"
"2024-04-11","종로구","5352495","3451316","195178","246175"
"2024-04-12","종로구","6637842","4321110","123690","369353"
"2024-04-13","종로구","7912689","5571266","109365","219856"
"2024-04-14","종로구","5374067","3561734","254147","67043"
"2024-04-15","종로구","4664778","2793450","122414","201635"
"2024-04-16","종로구","5414514","3281239","86544","336803"
"2024-04-17","종로구","5677958","3609537","93590","255494"
"2024-04-18","종로구","5526550","3742098","79029","187870"
"2024-04-19","종로구","6725494","4474862","148248","181912"
"2024-04-20","종로구","6995603","4853161","196709","70301"
"2024-04-21","종로구","5360699","3448784","261504","100196"
"2024-04-22","종로구","11589907","9614144","218871","203739"
"2024-04-23","종로구","5473010","3451161","135774","272994"
"2024-04-24","종로구","5542341","3538036","98123","395487"
"2024-04-25","종로구","5965336","3942228","106944","223022"
"2024-04-26","종로구","7312270","4685290","159376","279505"
"2024-04-27","종로구","8003436","5836425","136061","112580"
"2024-04-28","종로구","5809110","3734016","314118","166214"
"2024-04-29","종로구","5555169","3345323","100232","150951"
"2024-04-30","종로구","6665869","4291639","131930","377547"
"2024-05-01","종로구","6944027","4628997","190713","69456"
"2024-05-02","종로구","6231005","3661652","134509","595964"
"2024-05-03","종로구","7136291","4407224","181202","364437"
"2024-05-04","종로구","8338870","5689464","179011","121489"
"2024-05-05","종로구","5319120","3273203","156653","108917"
"2024-05-06","종로구","4802940","2855667","174818","60096"
"2024-05-07","종로구","5091904","2975646","105968","241090"
"2024-05-08","종로구","6087105","3622541","116329","281639"
"2024-05-09","종로구","6199538","3890514","164454","326614"
"2024-05-10","종로구","7979570","5433177","141233","222804"
"2024-05-11","종로구","6938751","4807651","218993","120828"
"2024-05-12","종로구","6161698","4190840","141147","77669"
"2024-05-13","종로구","6152792","3371898","156439","635934"
"2024-05-14","종로구","6787725","4515957","73079","380650"
"2024-05-15","종로구","6011860","3919908","149067","85467"
"2024-05-16","종로구","6273012","3798183","115266","363150"
"2024-05-17","종로구","7383067","4469599","91609","316165"
"2024-05-18","종로구","8165150","5826678","231807","181234"
"2024-05-19","종로구","5888589","3839563","222986","62619"
"2024-05-20","종로구","12678703","10761422","81986","260480"
"2024-05-21","종로구","5733686","3632414","112934","344043"
"2024-05-22","종로구","6065448","3882967","93253","280292"
"2024-05-23","종로구","5854955","3877880","79201","198194"
"2024-05-24","종로구","7058548","4600352","167686","213447"
"2024-05-25","종로구","8701299","5983480","358741","161830"
"2024-05-26","종로구","5401370","3366930","244131","88704"
"2024-05-27","종로구","5563999","3208324","99416","171074"
"2024-05-28","종로구","5907509","3686453","151198","297477"
"2024-05-29","종로구","6277317","3934303","237323","295666"
"2024-05-30","종로구","6138915","3892615","83159","202275"
"2024-05-31","종로구","7627694","4765640","244450","365784"
"2024-06-01","종로구","8434974","5661210","403546","109497"
"2024-06-02","종로구","5694496","3562495","116849","65348"
"2024-06-03","종로구","5160504","3015451","84523","203377"
"2024-06-04","종로구","5527552","3390205","125780","169400"
"2024-06-05","종로구","6737329","4192452","106368","319117"
"2024-06-06","종로구","6973937","4640080","192093","80194"
"2024-06-07","종로구","6688719","4292120","157235","268860"
"2024-06-08","종로구","6776854","4795005","128672","90643"
"2024-06-09","종로구","5217412","3302576","117853","50654"
"2024-06-10","종로구","5764033","3596230","133352","256974"
"2024-06-11","종로구","5306202","3200098","137602","171078"
"2024-06-12","종로구","5533214","3525910","80358","245870"
"2024-06-13","종로구","5679685","3583818","135276","250661"
"2024-06-14","종로구","6293264","4358485","96727","187600"
"2024-06-15","종로구","7531592","5020197","333065","97847"
"2024-06-16","종로구","5444139","3329713","242736","65007"
"2024-06-17","종로구","5243045","3085426","86669","289660"
"2024-06-18","종로구","5707172","3453497","146559","206277"
"2024-06-19","종로구","5521899","3571260","105703","174644"
"2024-06-20","종로구","13325744","11241782","101853","303807"
"2024-06-21","종로구","6902012","4359377","166964","195687"
"2024-06-22","종로구","6545528","4475288","145308","87082"
"2024-06-23","종로구","5263562","3320554","113132","111247"
"2024-06-24","종로구","5196985","3218743","152593","135103"
"2024-06-25","종로구","5929587","3671011","92858","224359"
"2024-06-26","종로구","5856702","3817000","158956","204122"
"2024-06-27","종로구","6256434","4140362","125575","298768"
"2024-06-28","종로구","7293642","4707694","161035","318903"
"2024-06-29","종로구","7240756","4945744","131742","97319"
"2024-06-30","종로구","4961721","2888177","173217","66561"
"2024-07-01","종로구","5485691","3002034","190706","583506"
"2024-07-02","종로구","4684895","2804150","87247","320885"
"2024-07-03","종로구","5729730","3653413","86776","148774"
"2024-07-04","종로구","5563861","3594242","78908","135446"
"2024-07-05","종로구","6558762","4134221","142971","313929"
"2024-07-06","종로구","6788040","4317159","385892","66203"
"2024-07-07","종로구","4954435","3044446","141280","46900"
"2024-07-08","종로구","4941686","2844589","90624","196863"
"2024-07-09","종로구","5561504","3445224","70992","284634"
"2024-07-10","종로구","8159554","6292053","83526","154038"
"2024-07-11","종로구","6126877","3916955","287682","123740"
"2024-07-12","종로구","6859266","4302054","218018","337087"
"2024-07-13","종로구","7575045","4973004","199504","72826"
"2024-07-14","종로구","5256403","3201092","140279","99696"
"2024-07-15","종로구","5155362","3071401","81403","304556"
"2024-07-16","종로구","5682322","3318063","125102","494114"
"2024-07-17","종로구","5149151","3202552","105594","227157"
"2024-07-18","종로구","5109988","3130197","217300","273412"
"2024-07-19","종로구","6992845","4747834","104310","248917"
"2024-07-20","종로구","6856314","4401093","132873","68990"
"2024-07-21","종로구","5378142","3008208","274792","47589"
"2024-07-22","종로구","8613080","6830397","116422","194987"
"2024-07-23","종로구","5509134","3392170","126738","301156"
"2024-07-24","종로구","5788796","3632974","74930","280724"
"2024-07-25","종로구","5915589","3821228","108272","153348"
"2024-07-26","종로구","6517666","4276260","134144","185927"
"2024-07-27","종로구","6412038","4172588","143283","86886"
"2024-07-28","종로구","5155356","3169172","130640","66237"
"2024-07-29","종로구","5456953","3279014","105017","194339"
"2024-07-30","종로구","6041722","3774299","218255","176524"
"2024-07-31","종로구","7966951","5641160","163271","190728"
"2024-08-01","종로구","6196472","3884635","245022","230443"
"2024-08-02","종로구","6614642","4005415","214371","367795"
"2024-08-03","종로구","6320542","4212176","173732","87703"
"2024-08-04","종로구","4280537","2628621","130085","52136"
"2024-08-05","종로구","5132718","2861206","178186","286788"
"2024-08-06","종로구","4864679","3073471","71810","127881"
"2024-08-07","종로구","5137510","3195275","124186","166206"
"2024-08-08","종로구","5711496","3620689","88949","251053"
"2024-08-09","종로구","6363087","4095659","183090","195958"
"2024-08-10","종로구","6738922","4338479","272255","96379"
"2024-08-11","종로구","4657011","2896063","141214","66369"
"2024-08-12","종로구","7048793","5215309","100367","229750"
"2024-08-13","종로구","5351292","3329922","109580","273605"
"2024-08-14","종로구","6269306","4006265","124642","180468"
"2024-08-15","종로구","5798179","3528581","172212","99052"
"2024-08-16","종로구","5996171","3622874","176536","346474"
"2024-08-17","종로구","6184221","3894099","146877","160007"
"2024-08-18","종로구","4476127","2615139","100177","50157"
"2024-08-19","종로구","4973417","3103391","91299","214732"
"2024-08-20","종로구","9085528","7004870","108161","138209"
"2024-08-21","종로구","5364096","3324966","140508","244314"
"2024-08-22","종로구","5345260","3247462","149285","244999"
"2024-08-23","종로구","6663969","4341011","161354","230959"
"2024-08-24","종로구","7081230","4442812","368362","82935"
"2024-08-25","종로구","4912274","2947318","149442","52056"
"2024-08-26","종로구","5248919","3021664","119318","465071"
"2024-08-27","종로구","5894302","3420978","166538","306365"
"2024-08-28","종로구","6075255","3666485","143543","384012"
"2024-08-29","종로구","6135573","3916276","119883","152247"
"2024-08-30","종로구","7116444","4419619","215994","181454"
"2024-08-31","종로구","7855956","5104678","252126","104377"
"2024-09-01","종로구","5315954","3065352","268650","50849"
"2024-09-02","종로구","7592075","4720286","170499","484497"
"2024-09-03","종로구","5369783","3216511","75541","138452"
"2024-09-04","종로구","6148397","3547119","107315","329395"
"2024-09-05","종로구","5664948","3402578","64613","145071"
"2024-09-06","종로구","6602260","4084875","129220","361197"
"2024-09-07","종로구","7408088","4862471","239901","79323"
"2024-09-08","종로구","5276143","3180897","196563","91000"
"2024-09-09","종로구","5373415","3393061","64526","262017"
"2024-09-10","종로구","8707140","6341308","117062","228475"
"2024-09-11","종로구","5914790","3772863","75366","207205"
"2024-09-12","종로구","5808489","3562012","184935","270585"
"2024-09-13","종로구","6548900","3866588","133845","185155"
"2024-09-14","종로구","6337444","4001029","172205","59672"
"2024-09-15","종로구","5881973","3622947","205413","53697"
"2024-09-16","종로구","4914731","2949141","163440","62180"
"2024-09-17","종로구","3245815","2204893","185188","28815"
"2024-09-18","종로구","4690166","2804745","128592","43365"
"2024-09-19","종로구","4869366","2851688","122941","174253"
"2024-09-20","종로구","9806266","7639009","92893","265331"
"2024-09-21","종로구","7159286","4808747","134392","178284"
"2024-09-22","종로구","5668337","3713401","105935","49049"
"2024-09-23","종로구","5712645","3484803","85312","423793"
"2024-09-24","종로구","5636992","3501603","159047","380658"
"2024-09-25","종로구","6028197","3759362","85887","331970"
"2024-09-26","종로구","5973312","3758900","139458","244935"
"2024-09-27","종로구","7196712","4868493","181517","303758"
"2024-09-28","종로구","8270179","5715074","316332","151030"
"2024-09-29","종로구","5611682","3693388","202607","66791"
"2024-09-30","종로구","7767683","5684331","103098","226291"
"2024-10-01","종로구","6211102","4231324","126044","65219"
"2024-10-02","종로구","6491798","4200666","112027","254026"
"2024-10-03","종로구","7072800","4825179","232510","92558"
"2024-10-04","종로구","6710538","4367280","97720","188085"
"2024-10-05","종로구","7293446","5116990","261051","78053"
"2024-10-06","종로구","4897175","3071978","112645","42215"
"2024-10-07","종로구","5063795","2948245","128499","355405"
"2024-10-08","종로구","6971954","4425055","294624","405992"
"2024-10-09","종로구","6884309","4767753","93544","120325"
"2024-10-10","종로구","8299557","6155167","78886","324126"
"2024-10-11","종로구","6888669","4610420","157286","311895"
"2024-10-12","종로구","8611961","5858643","312855","161001"
"2024-10-13","종로구","5896071","3652215","252610","118218"
"2024-10-14","종로구","5523932","3241785","125016","277751"
"2024-10-15","종로구","5436010","3240425","93186","225639"
"2024-10-16","종로구","6549424","3709345","86028","294444"
"2024-10-17","종로구","6512546","4099567","95658","284005"
"2024-10-18","종로구","6473916","3920917","146413","126690"
